Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2002,01,070000,023,0280,9999,9999, ,36904      ,3,6,12,,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,072000,117,0285,1000,9999, ,35040      ,3,6,12,,Calera,375,375,42196300,0,0,0,0,0,0,0,0,0,375,375,42196300,0,0,0,0,0,0,0,0,0
2002,01,075000,123,0295,9999,9999, ,36850      ,3,6,12,,Camp Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,077000,073,0305,1000,9999, ,35041      ,3,6,12,,Cardiff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,081000,019,0330,9999,9999, ,35959      ,3,6,12,,Cedar Bluff town,12,12,796500,2,4,80000,0,0,0,0,0,0,12,12,796500,2,4,80000,0,0,0,0,0,0
2002,01,082000,019,0340,9999,9999, ,35960      ,3,6,12,,Centre,15,15,1143780,0,0,0,0,0,0,0,0,0,15,15,1143780,0,0,0,0,0,0,0,0,0
2002,01,083000,007,0345,9999,9999, ,35042      ,3,6,12,,Centreville,2,2,140000,0,0,0,0,0,0,0,0,0,2,2,140000,0,0,0,0,0,0,0,0,0
2002,01,085000,129,0355,9999,9999, ,36518      ,3,6,12,,Chatom town,3,3,311542,0,0,0,0,0,0,0,0,0,3,3,311542,0,0,0,0,0,0,0,0,0
2002,01,087000,033,0360,2650,9999, ,35616      ,3,6,12,,Cherokee town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,088000,097,0365,5160,9999, ,36611      ,3,6,0,,Chickasaw,5,5,271250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,089000,121,0370,9999,9999, ,35044      ,3,6,12,,Childersburg,10,10,1231200,0,0,0,0,0,0,0,0,0,10,10,1231200,0,0,0,0,0,0,0,0,0
2002,01,092000,097,0375,5160,9999, ,36522      ,3,6,12,,Citronelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,093000,021,0380,9999,9999, ,350460580  ,3,6,12,,Clanton,19,19,2979000,0,0,0,0,0,0,0,0,0,19,19,2979000,0,0,0,0,0,0,0,0,0
2002,01,097000,005,0385,9999,9999, ,36016      ,3,6,0,,Clayton town,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,106000,049,0405,9999,9999, ,35961      ,3,6,0,,Collinsville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,112000,051,0418,5240,9999, ,36020      ,3,6,12,,Coosada town,3,3,584350,0,0,0,0,0,0,0,0,0,3,3,584350,0,0,0,0,0,0,0,0,0
2002,01,113000,127,0420,9999,9999, ,35550      ,3,6,12,,Cordova,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2002,01,114000,069,0425,2180,9999, ,36320      ,3,6,12,,Cottonwood town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,116000,073,0430,1000,9999, ,35172      ,3,6,0,,County Line town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,121000,097,0438,5160,9999, ,36525      ,3,6,12,,Creola town,12,12,883205,0,0,0,0,0,0,0,0,0,12,12,883205,0,0,0,0,0,0,0,0,0
2002,01,122000,049,0440,9999,9999, ,35962      ,3,6,0,,Crossville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,123000,119,0445,9999,9999, ,36907      ,3,6,12,,Cuba town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,124000,043,0450,9999,9999, ,350560278  ,3,6,12,,Cullman,25,25,3238000,1,2,100000,0,0,0,1,108,2378206,25,25,3238000,1,2,100000,0,0,0,1,108,2378206
2002,01,126000,123,0455,9999,9999, ,36853      ,3,6,12,,Dadeville,10,10,740186,0,0,0,0,0,0,0,0,0,10,10,740186,0,0,0,0,0,0,0,0,0
2002,01,127000,045,    ,2180,9999, ,36361      ,3,6,0,,Dale County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,128000,045,0460,2180,9999, ,36322      ,3,6,12,,Daleville,2,2,190000,0,0,0,0,0,0,0,0,0,2,2,190000,0,0,0,0,0,0,0,0,0
2002,01,130000,003,0465,5160,9999, ,36526      ,3,6,12,,Daphne,191,191,27580000,0,0,0,0,0,0,0,0,0,191,191,27580000,0,0,0,0,0,0,0,0,0
2002,01,131000,097,0467,5160,9999, ,36528      ,3,6,12,,Dauphin Island town,33,33,3807643,0,0,0,0,0,0,0,0,0,33,33,3807643,0,0,0,0,0,0,0,0,0
2002,01,136000,103,0480,2030,9999,1,35602      ,3,6,12,,Decatur,207,207,25687091,0,0,0,0,0,0,0,0,0,207,207,25687091,0,0,0,0,0,0,0,0,0
2002,01,137000,091,0485,9999,9999, ,36732      ,3,6,0,,Demopolis,6,6,613700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,139000,127,0495,9999,9999, ,35062      ,3,6,12,,Dora,2,2,130000,0,0,0,0,0,0,0,0,0,2,2,130000,0,0,0,0,0,0,0,0,0
2002,01,141000,069,0500,2180,9999,1,36301      ,3,6,12,,Dothan,325,325,24279170,0,0,0,0,0,0,0,0,0,325,325,24279170,0,0,0,0,0,0,0,0,0
2002,01,142000,133,0505,9999,9999, ,35553      ,3,6,12,,Double Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,146000,053,0515,9999,9999, ,36426      ,3,6,12,,East Brewton,3,3,220000,0,0,0,0,0,0,0,0,0,3,3,220000,0,0,0,0,0,0,0,0,0
2002,01,147000,051,0520,5240,9999, ,36024      ,3,6,12,,Eclectic town,3,3,210000,0,0,0,0,0,0,0,0,0,3,3,210000,0,0,0,0,0,0,0,0,0
2002,01,149000,031,0530,9999,9999, ,36323      ,3,6,12,,Elba,9,9,703000,0,0,0,0,0,0,0,0,0,9,9,703000,0,0,0,0,0,0,0,0,0
2002,01,151000,127,0537,9999,9999, ,35554      ,3,6,12,,Eldridge town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,155000,031,0545,9999,9999, ,363311000  ,3,6,12,,Enterprise,155,155,15512831,1,2,80000,0,0,0,0,0,0,155,155,15512831,1,2,80000,0,0,0,0,0,0
2002,01,161000,005,0560,9999,9999, ,360720219  ,3,6,12,,Eufaula,20,20,1515783,0,0,0,0,0,0,0,0,0,20,20,1515783,0,0,0,0,0,0,0,0,0
2002,01,163000,063,0570,9999,9999, ,35462      ,3,6,12,,Eutaw,1,1,121803,0,0,0,0,0,0,0,0,0,1,1,121803,0,0,0,0,0,0,0,0,0
2002,01,165000,035,0575,9999,9999, ,36401      ,3,6,12,,Evergreen,4,4,601600,0,0,0,0,0,0,0,0,0,4,4,601600,0,0,0,0,0,0,0,0,0
2002,01,166000,099,0580,9999,9999, ,36439      ,3,6,12,,Excel town,6,6,617000,0,0,0,0,0,0,0,0,0,6,6,617000,0,0,0,0,0,0,0,0,0
2002,01,167000,073,0590,1000,9999, ,35064      ,3,6,12,,Fairfield,14,14,1655840,0,0,0,0,0,0,0,0,0,14,14,1655840,0,0,0,0,0,0,0,0,0
2002,01,168000,003,0595,5160,9999, ,36532      ,3,6,11,,Fairhope,324,324,51150520,0,0,0,0,0,0,0,0,0,300,300,47801180,0,0,0,0,0,0,0,0,0
2002,01,170000,103,0600,2030,9999, ,35622      ,3,6,12,,Falkville town,1,1,141250,0,0,0,0,0,0,0,0,0,1,1,141250,0,0,0,0,0,0,0,0,0
2002,01,172000,057,0610,9999,9999, ,35555      ,3,6,0,,Fayette,6,6,719657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,176000,053,0630,9999,9999, ,36441      ,3,6,12,,Flomaton town,7,7,213850,0,0,0,0,0,0,0,0,0,7,7,213850,0,0,0,0,0,0,0,0,0
2002,01,177000,039,0635,9999,9999, ,36442      ,3,6,0,,Florala,1,1,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,178000,077,0640,2650,9999,1,35631      ,3,6,12,,Florence,94,94,10641325,2,4,169776,1,3,75000,6,54,2103279,94,94,10641325,2,4,169776,1,3,75000,6,54,2103279
2002,01,179000,003,0645,5160,9999, ,36535      ,3,6,12,,Foley,201,201,21480440,0,0,0,0,0,0,0,0,0,201,201,21480440,0,0,0,0,0,0,0,0,0
2002,01,181000,085,0650,9999,9999, ,36032      ,3,6,12,,Fort Deposit town,1,1,58000,0,0,0,0,0,0,0,0,0,1,1,58000,0,0,0,0,0,0,0,0,0
2002,01,182000,049,0655,9999,9999, ,359671994  ,3,6,12,,Fort Payne,52,52,5176676,0,0,0,0,0,0,0,0,0,52,52,5176676,0,0,0,0,0,0,0,0,0
2002,01,185000,099,0660,9999,9999, ,36445      ,3,6,12,,Frisco City town,2,2,290000,0,0,0,0,0,0,0,0,0,2,2,290000,0,0,0,0,0,0,0,0,0
2002,01,188000,073,0675,1000,9999, ,35068      ,3,6,12,,Fultondale,40,40,4494910,1,2,270000,0,0,0,0,0,0,40,40,4494910,1,2,270000,0,0,0,0,0,0
2002,01,189000,049,0680,9999,9999, ,35971      ,3,6,0,,Fyffe town,4,4,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,190000,055,0685,2880,9999,1,35999      ,3,6,12,,Gadsden,22,22,2211750,0,0,0,0,0,0,0,0,0,22,22,2211750,0,0,0,0,0,0,0,0,0
2002,01,195000,043,0700,9999,9999, ,35070      ,3,6,12,,Garden City town,2,2,243606,0,0,0,0,0,0,0,0,0,2,2,243606,0,0,0,0,0,0,0,0,0
2002,01,196000,073,0705,1000,9999, ,35071      ,3,6,12,,Gardendale,119,119,12611646,0,0,0,0,0,0,0,0,0,119,119,12611646,0,0,0,0,0,0,0,0,0
2002,01,199000,061,0720,9999,9999, ,36340      ,3,6,0,,Geneva,4,4,285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,201000,013,0725,9999,9999, ,36033      ,3,6,12,,Georgiana town,2,2,75000,0,0,0,0,0,0,0,0,0,2,2,75000,0,0,0,0,0,0,0,0,0
2002,01,207000,055,0745,2880,9999, ,35905      ,3,6,12,,Glencoe,29,29,2695245,0,0,0,0,0,0,1,40,2400000,29,29,2695245,0,0,0,0,0,0,1,40,2400000
2002,01,211000,037,0755,9999,9999, ,35072      ,3,6,0,,Goodwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,212000,107,0760,9999,9999, ,35466      ,3,6,12,,Gordo town,3,3,280000,0,0,0,0,0,0,0,0,0,3,3,280000,0,0,0,0,0,0,0,0,0
2002,01,213000,069,0765,2180,9999, ,36343      ,3,6,12,,Gordon town,2,2,252630,0,0,0,0,0,0,0,0,0,2,2,252630,0,0,0,0,0,0,0,0,0
2002,01,215000,095,0775,9999,9999, ,35747      ,3,6,12,,Grant town,2,2,160000,0,0,0,0,0,0,0,0,0,2,2,160000,0,0,0,0,0,0,0,0,0
2002,01,216000,073,0780,1000,9999, ,35073      ,3,6,12,,Graysville,1,1,57500,0,0,0,0,0,0,0,0,0,1,1,57500,0,0,0,0,0,0,0,0,0
2002,01,218000,065,0785,9999,9999, ,36744      ,3,6,12,,Greensboro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,219000,013,0790,9999,9999, ,36037      ,3,6,12,,Greenville,9,9,1078370,0,0,0,0,0,0,0,0,0,9,9,1078370,0,0,0,0,0,0,0,0,0
2002,01,221000,025,0800,9999,9999, ,36451      ,3,6,12,,Grove Hill town,3,3,219000,0,0,0,0,0,0,0,0,0,3,3,219000,0,0,0,0,0,0,0,0,0
2002,01,223000,093,0805,9999,9999, ,35563      ,3,6,12,,Guin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,224000,003,0810,5160,9999, ,36542      ,3,6,12,,Gulf Shores,196,196,28475279,5,10,651914,2,8,613450,9,72,3300000,196,196,28475279,5,10,651914,2,8,613450,9,72,3300000
2002,01,225000,095,0815,9999,9999, ,35976      ,3,6,12,,Guntersville,28,28,4275500,0,0,0,0,0,0,1,6,320000,28,28,4275500,0,0,0,0,0,0,1,6,320000
2002,01,226000,089,0817,3440,9999, ,35748      ,3,6,0,,Gurley town,1,1,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,227000,093,0825,9999,9999, ,35564      ,3,6,0,,Hackleburg town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,231000,133,0830,9999,9999, ,35565      ,3,6,12,,Haleyville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,232000,093,0835,9999,9999, ,35570      ,3,6,0,,Hamilton,2,2,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,233000,049,0840,9999,9999, ,35989      ,3,6,12,,Hammondville town,2,2,125000,0,0,0,0,0,0,0,0,0,2,2,125000,0,0,0,0,0,0,0,0,0
2002,01,234000,043,0845,9999,9999, ,35077      ,3,6,12,,Hanceville,5,5,281500,0,0,0,1,4,155200,2,10,388000,5,5,281500,0,0,0,1,4,155200,2,10,388000
2002,01,235000,117,0850,1000,9999, ,35078      ,3,6,12,,Harpersville town,2,2,393000,0,0,0,0,0,0,0,0,0,2,2,393000,0,0,0,0,0,0,0,0,0
2002,01,236000,061,0855,9999,9999, ,36344      ,3,6,12,,Hartford,7,7,622400,0,0,0,0,0,0,0,0,0,7,7,622400,0,0,0,0,0,0,0,0,0
2002,01,237000,103,0860,2030,9999, ,35640      ,3,6,12,,Hartselle,121,121,9126882,0,0,0,0,0,0,0,0,0,121,121,9126882,0,0,0,0,0,0,0,0,0
2002,01,240000,067,0870,9999,9999, ,36345      ,3,6,12,,Headland,20,20,3019500,0,0,0,0,0,0,0,0,0,20,20,3019500,0,0,0,0,0,0,0,0,0
2002,01,242000,029,0880,9999,9999, ,36264      ,3,6,12,,Heflin,4,4,425000,0,0,0,0,0,0,0,0,0,4,4,425000,0,0,0,0,0,0,0,0,0
2002,01,243000,117,0885,1000,9999, ,350800613  ,3,6,12,,Helena,202,202,28485375,0,0,0,0,0,0,0,0,0,202,202,28485375,0,0,0,0,0,0,0,0,0
2002,01,246000,009,0887,1000,9999, ,35121      ,3,6,12,,Highland Lake town,6,6,875535,0,0,0,0,0,0,0,0,0,6,6,875535,0,0,0,0,0,0,0,0,0
2002,01,247000,079,0890,2030,9999, ,35643      ,3,6,0,,Hillsboro town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,248000,015,0895,0450,9999, ,36201      ,3,6,0,,Hobson City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,250000,055,0905,2880,9999, ,359039804  ,3,6,12,,Hokes Bluff,34,34,2894000,0,0,0,0,0,0,1,5,200000,34,34,2894000,0,0,0,0,0,0,1,5,200000
2002,01,252000,071,0915,9999,9999, ,35752      ,3,6,0,,Hollywood town,1,1,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,253000,073,0925,1000,9999, ,35209      ,3,6,12,,Homewood,31,31,7976000,0,0,0,0,0,0,0,0,0,31,31,7976000,0,0,0,0,0,0,0,0,0
2002,01,254000,073,0927,1000,9999, ,352360628  ,3,6,12,,Hoover,517,517,136019523,0,0,0,0,0,0,0,0,0,517,517,136019523,0,0,0,0,0,0,0,0,0
2002,01,257000,073,0930,1000,9999, ,350230078  ,3,6,12,,Hueytown,47,47,6063005,0,0,0,0,0,0,1,36,910000,47,47,6063005,0,0,0,0,0,0,1,36,910000
2002,01,259000,089,0935,3440,9999,1,358040308  ,3,6,12,,Huntsville,514,514,23550153,0,0,0,0,0,0,12,172,10169372,514,514,23550153,0,0,0,0,0,0,12,172,10169372
2002,01,261000,049,0942,9999,9999, ,35981      ,3,6,0,,Ider town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,262000,073,0945,1000,9999, ,35210      ,3,6,12,,Irondale,35,35,3688176,0,0,0,0,0,0,1,20,1445210,35,35,3688176,0,0,0,0,0,0,1,20,1445210
2002,01,263000,025,0950,9999,9999, ,36545      ,3,6,0,,Jackson,5,5,687500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,266000,015,0955,0450,9999, ,36265      ,3,6,12,,Jacksonville,32,32,3838000,1,2,10000,0,0,0,3,16,915315,32,32,3838000,1,2,10000,0,0,0,3,16,915315
2002,01,267000,127,0960,9999,9999, ,35501      ,3,6,12,,Jasper,31,31,3586000,0,0,0,0,0,0,1,40,800000,31,31,3586000,0,0,0,0,0,0,1,40,800000
2002,01,268000,073,    ,1000,9999, ,35263      ,3,6,12,,Jefferson County Unincorporated Area,832,832,90377723,0,0,0,0,0,0,13,104,6375400,832,832,90377723,0,0,0,0,0,0,13,104,6375400
2002,01,273000,073,0985,1000,9999, ,35091      ,3,6,12,,Kimberly town,49,49,5651000,0,0,0,0,0,0,0,0,0,49,49,5651000,0,0,0,0,0,0,0,0,0
2002,01,274000,069,0990,2180,9999, ,36303      ,3,6,12,,Kinsey town,17,17,1700000,0,0,0,0,0,0,0,0,0,17,17,1700000,0,0,0,0,0,0,0,0,0
2002,01,276000,017,1000,9999,9999, ,36862      ,3,6,0,,Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,276900,125,1003,8600,9999, ,35111      ,3,6,12,,Lake View town,53,53,3377000,0,0,0,0,0,0,0,0,0,53,53,3377000,0,0,0,0,0,0,0,0,0
2002,01,279000,017,1005,9999,9999, ,36863      ,3,6,12,,Lanett,6,6,1975000,0,0,0,0,0,0,0,0,0,6,6,1975000,0,0,0,0,0,0,0,0,0
2002,01,283000,081,    ,0580,9999, ,36801      ,3,6,12,,Lee County Unincorporated Area,316,316,26039619,4,8,286698,0,0,0,0,0,0,316,316,26039619,4,8,286698,0,0,0,0,0,0
2002,01,284000,073,1015,1000,9999, ,35094      ,3,6,12,,Leeds,105,105,12178740,0,0,0,0,0,0,1,15,820800,105,105,12178740,0,0,0,0,0,0,1,15,820800
2002,01,290000,045,1024,2180,9999, ,36322      ,3,6,0,,Level Plains town,2,2,248215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,294000,121,1030,9999,9999, ,35096      ,3,6,12,,Lincoln,31,31,3991022,0,0,0,0,0,0,0,0,0,31,31,3991022,0,0,0,0,0,0,0,0,0
2002,01,295000,091,1035,9999,9999, ,36748      ,3,6,0,,Linden,4,4,548933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,296000,027,1040,9999,9999, ,36266      ,3,6,12,,Lineville,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2002,01,297000,073,1045,1000,9999, ,35020      ,3,6,0,,Lipscomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,298000,023,1050,9999,9999, ,36912      ,3,6,12,,Lisman town,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2002,01,299000,033,1055,2650,9999, ,35654      ,3,6,12,,Littleville town,2,2,110000,0,0,0,0,0,0,0,0,0,2,2,110000,0,0,0,0,0,0,0,0,0
2002,01,300000,119,1060,9999,9999, ,35470      ,3,6,12,,Livingston,2,2,231000,0,0,0,0,0,0,0,0,0,2,2,231000,0,0,0,0,0,0,0,0,0
2002,01,304000,005,1070,9999,9999, ,36048      ,3,6,12,,Louisville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,01,305000,085,    ,9999,9999, ,36040      ,3,6,12,,Lowndes County Unincorporated Area,3,3,400000,0,0,0,0,0,0,0,0,0,3,3,400000,0,0,0,0,0,0,0,0,0
2002,01,307000,003,1075,5160,9999, ,36551      ,3,6,12,,Loxley town,9,9,951000,0,0,0,0,0,0,0,0,0,9,9,951000,0,0,0,0,0,0,0,0,0
