Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2004,01,031000,069,0120,222,20020, , ,36312      ,3,6,12,Avon town,1,1,148000,0,0,0,0,0,0,0,0,0,1,1,148000,0,0,0,0,0,0,0,0,0
2004,01,034000,003,    ,999,99999,2, ,36507      ,3,6,12,Baldwin County Unincorporated Area,1322,1322,129248115,0,0,0,0,0,0,0,0,0,1322,1322,129248115,0,0,0,0,0,0,0,0,0
2004,01,037000,003,0135,999,99999, , ,36507      ,3,6,0,Bay Minette,11,11,1504030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,038000,097,0140,380,33660,2, ,36509      ,3,6,0,Bayou La Batre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,043000,085,0167,388,33860, , ,36785      ,3,6,0,Benton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,045000,073,0175,142,13820, , ,35020      ,3,6,10,Bessemer,95,95,7812664,0,0,0,0,0,0,0,0,0,83,83,6585966,0,0,0,0,0,0,0,0,0
2004,01,048000,073,0185,142,13820, ,1,35203      ,3,6,12,Birmingham,144,144,23581209,2,4,283777,0,0,0,53,828,57407006,144,144,23581209,2,4,283777,0,0,0,53,828,57407006
2004,01,052000,009,0195,142,13820, , ,35031      ,3,6,12,Blountsville town,1,1,185170,0,0,0,0,0,0,0,0,0,1,1,185170,0,0,0,0,0,0,0,0,0
2004,01,056000,095,0210,999,99999, , ,35957      ,3,6,12,Boaz,31,31,3384950,0,0,0,0,0,0,0,0,0,31,31,3384950,0,0,0,0,0,0,0,0,0
2004,01,059000,115,0233,142,13820, , ,351204410  ,3,6,0,Branchville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,060000,041,0235,999,99999, , ,36009      ,3,6,0,Brantley town,1,1,275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,062000,053,0245,999,99999, , ,36427      ,3,6,12,Brewton,7,7,725500,0,0,0,0,0,0,0,0,0,7,7,725500,0,0,0,0,0,0,0,0,0
2004,01,063000,071,0250,999,99999, , ,35740      ,3,6,7,Bridgeport,3,3,152001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,064000,073,0255,142,13820, , ,35020      ,3,6,11,Brighton,2,2,155000,0,0,0,0,0,0,0,0,0,2,2,155000,0,0,0,0,0,0,0,0,0
2004,01,066000,073,0265,142,13820, , ,35036      ,3,6,12,Brookside town,2,2,266000,0,0,0,0,0,0,0,0,0,2,2,266000,0,0,0,0,0,0,0,0,0
2004,01,068000,109,0275,999,99999, , ,36010      ,3,6,0,Brundidge,2,2,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,070000,023,0280,999,99999, , ,36904      ,3,6,12,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,072000,117,0285,142,13820, , ,35040      ,3,6,11,Calera,385,385,46113227,0,0,0,0,0,0,0,0,0,351,351,42029165,0,0,0,0,0,0,0,0,0
2004,01,075000,123,0295,999,99999, , ,36850      ,3,6,12,Camp Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,077000,073,0305,142,13820,2, ,35073      ,3,6,1,Cardiff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,081000,019,0330,999,99999, , ,35959      ,3,6,12,Cedar Bluff town,10,10,954500,2,4,80000,0,0,0,0,0,0,10,10,954500,2,4,80000,0,0,0,0,0,0
2004,01,082000,019,0340,999,99999, , ,35960      ,3,6,12,Centre,8,8,639160,0,0,0,0,0,0,0,0,0,8,8,639160,0,0,0,0,0,0,0,0,0
2004,01,083000,007,0345,142,13820, , ,35042      ,3,6,8,Centreville,4,4,654563,0,0,0,0,0,0,0,0,0,4,4,654563,0,0,0,0,0,0,0,0,0
2004,01,085000,129,0355,999,99999, , ,36518      ,3,6,12,Chatom town,3,3,364550,0,0,0,0,0,0,0,0,0,3,3,364550,0,0,0,0,0,0,0,0,0
2004,01,087000,033,0360,999,22520, , ,35616      ,3,6,0,Cherokee town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,088000,097,0365,380,33660, , ,36611      ,3,6,0,Chickasaw,5,5,271250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,089000,121,0370,999,99999, , ,35044      ,3,6,12,Childersburg,10,10,1312700,0,0,0,0,0,0,0,0,0,10,10,1312700,0,0,0,0,0,0,0,0,0
2004,01,092000,097,0375,380,33660, , ,36522      ,3,6,12,Citronelle,12,12,704570,0,0,0,0,0,0,0,0,0,12,12,704570,0,0,0,0,0,0,0,0,0
2004,01,093000,021,0380,142,13820, , ,350460580  ,3,6,12,Clanton,32,32,4231200,0,0,0,0,0,0,0,0,0,32,32,4231200,0,0,0,0,0,0,0,0,0
2004,01,097000,005,0385,999,99999, , ,36016      ,3,6,12,Clayton town,1,1,115000,0,0,0,0,0,0,0,0,0,1,1,115000,0,0,0,0,0,0,0,0,0
2004,01,106000,049,0405,999,99999, , ,35961      ,3,6,0,Collinsville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,112000,051,0418,388,33860, , ,36020      ,3,6,12,Coosada town,7,7,98500,0,0,0,0,0,0,0,0,0,7,7,98500,0,0,0,0,0,0,0,0,0
2004,01,113000,127,0420,142,13820, , ,35550      ,3,6,12,Cordova,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2004,01,114000,069,0425,222,20020, , ,36320      ,3,6,12,Cottonwood town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,116000,073,0430,142,13820, , ,35172      ,3,6,12,County Line town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,121000,097,0438,380,33660, , ,36525      ,3,6,0,Creola town,13,13,956805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,122000,049,0440,999,99999, , ,35962      ,3,6,0,Crossville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,123000,119,0445,999,99999, , ,36907      ,3,6,12,Cuba town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,124000,043,0450,999,99999, , ,350560278  ,3,6,12,Cullman,40,40,5051350,1,2,50000,0,0,0,0,0,0,40,40,5051350,1,2,50000,0,0,0,0,0,0
2004,01,126000,123,0455,999,99999, , ,36853      ,3,6,12,Dadeville,7,7,742595,0,0,0,0,0,0,0,0,0,7,7,742595,0,0,0,0,0,0,0,0,0
2004,01,127000,045,    ,999,99999, , ,363600819  ,3,6,0,Dale County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,128000,045,0460,999,99999, , ,36322      ,3,6,12,Daleville,16,16,930000,0,0,0,1,4,160000,0,0,0,16,16,930000,0,0,0,1,4,160000,0,0,0
2004,01,130000,003,0465,999,99999, , ,36526      ,3,6,12,Daphne,247,247,38495576,0,0,0,0,0,0,0,0,0,247,247,38495576,0,0,0,0,0,0,0,0,0
2004,01,131000,097,0467,380,33660, , ,36528      ,3,6,12,Dauphin Island town,54,54,7100877,1,2,299280,0,0,0,1,5,450000,54,54,7100877,1,2,299280,0,0,0,1,5,450000
2004,01,136000,103,0480,290,19460, ,1,35602      ,3,6,12,Decatur,227,227,31167738,0,0,0,0,0,0,0,0,0,227,227,31167738,0,0,0,0,0,0,0,0,0
2004,01,137000,091,0485,999,99999, , ,36732      ,3,6,12,Demopolis,10,10,1208500,1,2,55000,0,0,0,0,0,0,10,10,1208500,1,2,55000,0,0,0,0,0,0
2004,01,139000,127,0495,142,13820, , ,35062      ,3,6,12,Dora,24,24,3279000,0,0,0,0,0,0,0,0,0,24,24,3279000,0,0,0,0,0,0,0,0,0
2004,01,141000,069,0500,222,20020, ,1,36301      ,3,6,12,Dothan,415,415,31685309,5,10,237320,1,3,162000,6,216,3871998,415,415,31685309,5,10,237320,1,3,162000,6,216,3871998
2004,01,142000,133,0505,999,99999, , ,35553      ,3,6,12,Double Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,146000,053,0515,999,99999, , ,36426      ,3,6,12,East Brewton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,147000,051,0520,388,33860, , ,36024      ,3,6,12,Eclectic town,7,7,931500,0,0,0,0,0,0,0,0,0,7,7,931500,0,0,0,0,0,0,0,0,0
2004,01,149000,031,0530,999,99999, , ,36323      ,3,6,12,Elba,4,4,267000,0,0,0,0,0,0,0,0,0,4,4,267000,0,0,0,0,0,0,0,0,0
2004,01,151000,127,0537,142,13820,2, ,35554      ,3,6,12,Eldridge town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,155000,031,0545,999,99999, , ,363311000  ,3,6,12,Enterprise,279,279,30999833,0,0,0,2,6,200000,5,80,2600000,279,279,30999833,0,0,0,2,6,200000,5,80,2600000
2004,01,161000,005,0560,999,99999, , ,360720219  ,3,6,12,Eufaula,17,17,2173000,0,0,0,0,0,0,0,0,0,17,17,2173000,0,0,0,0,0,0,0,0,0
2004,01,163000,063,0570,999,46220, , ,35462      ,3,6,0,Eutaw,1,1,56720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,165000,035,0575,999,99999, , ,36401      ,3,6,12,Evergreen,1,1,178000,0,0,0,0,0,0,0,0,0,1,1,178000,0,0,0,0,0,0,0,0,0
2004,01,166000,099,0580,999,99999, , ,36439      ,3,6,12,Excel town,9,9,651000,0,0,0,0,0,0,0,0,0,9,9,651000,0,0,0,0,0,0,0,0,0
2004,01,167000,073,0590,142,13820, , ,35064      ,3,6,12,Fairfield,3,3,580000,0,0,0,0,0,0,0,0,0,3,3,580000,0,0,0,0,0,0,0,0,0
2004,01,168000,003,0595,999,99999, , ,36533      ,3,6,12,Fairhope,424,424,74203532,0,0,0,0,0,0,0,0,0,424,424,74203532,0,0,0,0,0,0,0,0,0
2004,01,170000,103,0600,290,19460, , ,35622      ,3,6,12,Falkville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,172000,057,0610,999,99999, , ,35555      ,3,6,0,Fayette,8,8,959543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,176000,053,0630,999,99999, , ,36441      ,3,6,0,Flomaton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,177000,039,0635,999,99999, , ,36442      ,3,6,0,Florala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,178000,077,0640,999,22520,2,1,35631      ,3,6,12,Florence,127,127,15116404,6,12,561770,0,0,0,2,14,511881,127,127,15116404,6,12,561770,0,0,0,2,14,511881
2004,01,179000,003,0645,999,99999, , ,36536      ,3,6,12,Foley,455,455,53279608,0,0,0,0,0,0,0,0,0,455,455,53279608,0,0,0,0,0,0,0,0,0
2004,01,181000,085,0650,388,33860, , ,36032      ,3,6,0,Fort Deposit town,1,1,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,182000,049,0655,999,99999, , ,359671994  ,3,6,12,Fort Payne,51,51,5434000,0,0,0,0,0,0,0,0,0,51,51,5434000,0,0,0,0,0,0,0,0,0
2004,01,184000,087,0658,999,99999, , ,36083      ,3,6,0,Franklin town,1,1,130972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,185000,099,0660,999,99999, , ,36445      ,3,6,0,Frisco City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,188000,073,0675,142,13820, , ,35068      ,3,6,12,Fultondale,69,69,8916210,0,0,0,0,0,0,0,0,0,69,69,8916210,0,0,0,0,0,0,0,0,0
2004,01,189000,049,0680,999,99999, , ,35971      ,3,6,0,Fyffe town,4,4,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,190000,055,0685,999,23460, ,1,35999      ,3,6,12,Gadsden,19,19,2262700,0,0,0,1,4,150000,0,0,0,19,19,2262700,0,0,0,1,4,150000,0,0,0
2004,01,195000,043,0700,999,99999, , ,35070      ,3,6,12,Garden City town,1,1,93000,0,0,0,0,0,0,0,0,0,1,1,93000,0,0,0,0,0,0,0,0,0
2004,01,196000,073,0705,142,13820, , ,35071      ,3,6,12,Gardendale,201,201,24470637,0,0,0,0,0,0,0,0,0,201,201,24470637,0,0,0,0,0,0,0,0,0
2004,01,199000,061,0720,222,20020, , ,36340      ,3,6,0,Geneva,8,8,569346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,201000,013,0725,999,99999,2, ,36033      ,3,6,12,Georgiana town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,207000,055,0745,999,23460, , ,35905      ,3,6,12,Glencoe,23,23,1962480,0,0,0,0,0,0,0,0,0,23,23,1962480,0,0,0,0,0,0,0,0,0
2004,01,211000,037,0755,999,99999, , ,35072      ,3,6,12,Goodwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,212000,107,0760,999,99999, , ,35466      ,3,6,0,Gordo town,3,3,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,213000,069,0765,222,20020, , ,36343      ,3,6,12,Gordon town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,215000,095,0775,999,99999, , ,35747      ,3,6,12,Grant town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,216000,073,0780,142,13820, , ,35073      ,3,6,12,Graysville,2,2,400000,0,0,0,0,0,0,0,0,0,2,2,400000,0,0,0,0,0,0,0,0,0
2004,01,218000,065,0785,999,46220, , ,36744      ,3,6,12,Greensboro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,219000,013,0790,999,99999, , ,36037      ,3,6,12,Greenville,18,18,2566548,0,0,0,0,0,0,0,0,0,18,18,2566548,0,0,0,0,0,0,0,0,0
2004,01,221000,025,0800,999,99999, , ,36451      ,3,6,12,Grove Hill town,2,2,154000,0,0,0,0,0,0,0,0,0,2,2,154000,0,0,0,0,0,0,0,0,0
2004,01,223000,093,0805,999,99999, , ,35563      ,3,6,12,Guin,2,2,313000,0,0,0,0,0,0,0,0,0,2,2,313000,0,0,0,0,0,0,0,0,0
2004,01,224000,003,0810,999,99999, , ,36542      ,3,6,12,Gulf Shores,556,556,83521558,22,44,3659170,14,55,5492450,8,701,120868094,556,556,83521558,22,44,3659170,14,55,5492450,8,701,120868094
2004,01,225000,095,0815,999,99999, , ,35976      ,3,6,12,Guntersville,19,19,2246947,0,0,0,0,0,0,0,0,0,19,19,2246947,0,0,0,0,0,0,0,0,0
2004,01,226000,089,0817,290,26620, , ,35748      ,3,6,0,Gurley town,1,1,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,227000,093,0825,999,99999, , ,35564      ,3,6,0,Hackleburg town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,231000,133,0830,999,99999, , ,35565      ,3,6,12,Haleyville,4,4,291000,3,6,433500,0,0,0,0,0,0,4,4,291000,3,6,433500,0,0,0,0,0,0
2004,01,232000,093,0835,999,99999, , ,35570      ,3,6,0,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,233000,049,0840,999,99999, , ,35989      ,3,6,12,Hammondville town,6,6,555000,0,0,0,0,0,0,0,0,0,6,6,555000,0,0,0,0,0,0,0,0,0
2004,01,234000,043,0845,999,99999, , ,35077      ,3,6,12,Hanceville,43,43,2344240,0,0,0,0,0,0,0,0,0,43,43,2344240,0,0,0,0,0,0,0,0,0
2004,01,235000,117,0850,142,13820, , ,35078      ,3,6,12,Harpersville town,5,5,601000,0,0,0,0,0,0,0,0,0,5,5,601000,0,0,0,0,0,0,0,0,0
2004,01,236000,061,0855,222,20020, , ,36344      ,3,6,0,Hartford,8,8,711314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,237000,103,0860,290,19460, , ,35640      ,3,6,12,Hartselle,93,93,9725717,0,0,0,0,0,0,0,0,0,93,93,9725717,0,0,0,0,0,0,0,0,0
2004,01,239000,085,0867,388,33860, , ,36040      ,3,6,0,Hayneville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,240000,067,0870,222,20020, , ,36345      ,3,6,0,Headland,29,29,4408500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,242000,029,0880,999,99999, , ,36264      ,3,6,0,Heflin,6,6,637500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,243000,117,0885,142,13820, , ,350800613  ,3,6,12,Helena,353,353,53630851,0,0,0,0,0,0,0,0,0,353,353,53630851,0,0,0,0,0,0,0,0,0
2004,01,246000,009,0887,142,13820, , ,35121      ,3,6,12,Highland Lake town,2,2,261135,0,0,0,0,0,0,0,0,0,2,2,261135,0,0,0,0,0,0,0,0,0
2004,01,247000,079,0890,290,19460, , ,35643      ,3,6,0,Hillsboro town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,248000,015,0895,999,11500, , ,36201      ,3,6,0,Hobson City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,250000,055,0905,999,23460, , ,359039804  ,3,6,12,Hokes Bluff,34,34,3492000,0,0,0,0,0,0,0,0,0,34,34,3492000,0,0,0,0,0,0,0,0,0
2004,01,252000,071,0915,999,99999,2, ,35752      ,3,6,0,Hollywood town,1,1,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,253000,073,0925,142,13820, , ,35209      ,3,6,11,Homewood,28,28,7286903,0,0,0,0,0,0,0,0,0,25,25,6564300,0,0,0,0,0,0,0,0,0
2004,01,254000,073,0927,142,13820, ,1,352360628  ,3,6,12,Hoover,884,884,218319861,0,0,0,0,0,0,0,0,0,884,884,218319861,0,0,0,0,0,0,0,0,0
2004,01,257000,073,0930,142,13820, , ,350230078  ,3,6,12,Hueytown,50,50,7510623,0,0,0,0,0,0,0,0,0,50,50,7510623,0,0,0,0,0,0,0,0,0
2004,01,259000,089,0935,290,26620, ,1,358040308  ,3,6,12,Huntsville,714,714,30532959,0,0,0,2,8,219000,10,240,7620000,714,714,30532959,0,0,0,2,8,219000,10,240,7620000
2004,01,261000,049,0942,999,99999, , ,35981      ,3,6,0,Ider town,2,2,259684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,262000,073,0945,142,13820, , ,35210      ,3,6,12,Irondale,18,18,2584571,0,0,0,0,0,0,0,0,0,18,18,2584571,0,0,0,0,0,0,0,0,0
2004,01,263000,025,0950,999,99999, , ,36545      ,3,6,12,Jackson,6,6,742000,0,0,0,0,0,0,0,0,0,6,6,742000,0,0,0,0,0,0,0,0,0
2004,01,266000,015,0955,999,11500, , ,36265      ,3,6,12,Jacksonville,81,81,8419000,1,2,80000,0,0,0,1,16,400000,81,81,8419000,1,2,80000,0,0,0,1,16,400000
2004,01,267000,127,0960,142,13820, , ,35501      ,3,6,12,Jasper,47,47,6373675,1,2,75000,0,0,0,7,45,2900000,47,47,6373675,1,2,75000,0,0,0,7,45,2900000
2004,01,268000,073,    ,142,13820,2, ,35203      ,3,6,12,Jefferson County Unincorporated Area,943,943,97206725,0,0,0,0,0,0,7,168,7470000,943,943,97206725,0,0,0,0,0,0,7,168,7470000
2004,01,269000,021,0965,142,13820, , ,35085      ,3,6,10,Jemison town,8,8,2055950,0,0,0,0,0,0,4,49,3000000,8,8,2055950,0,0,0,0,0,0,4,49,3000000
2004,01,272000,077,0980,999,22520, , ,35645      ,3,6,12,Killen town,5,5,445000,0,0,0,0,0,0,0,0,0,5,5,445000,0,0,0,0,0,0,0,0,0
2004,01,273000,073,0985,142,13820, , ,35091      ,3,6,12,Kimberly town,35,35,4631090,0,0,0,0,0,0,0,0,0,35,35,4631090,0,0,0,0,0,0,0,0,0
2004,01,274000,069,0990,222,20020, , ,36303      ,3,6,12,Kinsey town,2,2,200000,0,0,0,0,0,0,0,0,0,2,2,200000,0,0,0,0,0,0,0,0,0
2004,01,276000,017,1000,999,99999, , ,36862      ,3,6,0,Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,276900,125,1003,999,46220, , ,35111      ,3,6,12,Lake View town,34,34,5126131,0,0,0,0,0,0,0,0,0,34,34,5126131,0,0,0,0,0,0,0,0,0
2004,01,279000,017,1005,999,99999, , ,36863      ,3,6,12,Lanett,10,10,1184000,0,0,0,0,0,0,0,0,0,10,10,1184000,0,0,0,0,0,0,0,0,0
2004,01,283000,081,    ,194,12220,2, ,36801      ,3,6,12,Lee County Unincorporated Area,390,390,43953959,6,12,619552,0,0,0,0,0,0,390,390,43953959,6,12,619552,0,0,0,0,0,0
2004,01,284000,073,1015,142,13820, , ,35094      ,3,6,12,Leeds,68,68,9336016,0,0,0,0,0,0,0,0,0,68,68,9336016,0,0,0,0,0,0,0,0,0
2004,01,290000,045,1024,999,99999, , ,36322      ,3,6,0,Level Plains town,2,2,248215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,294000,121,1030,999,99999, , ,35096      ,3,6,12,Lincoln,47,47,4980550,0,0,0,0,0,0,0,0,0,47,47,4980550,0,0,0,0,0,0,0,0,0
2004,01,295000,091,1035,999,99999, , ,36748      ,3,6,0,Linden,5,5,686166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,296000,027,1040,999,99999, , ,36266      ,3,6,12,Lineville,0,0,0,0,0,0,0,0,0,6,36,1400000,0,0,0,0,0,0,0,0,0,6,36,1400000
2004,01,297000,073,1045,142,13820, , ,35020      ,3,6,12,Lipscomb,1,1,85000,0,0,0,0,0,0,0,0,0,1,1,85000,0,0,0,0,0,0,0,0,0
2004,01,298000,023,1050,999,99999, , ,36912      ,3,6,12,Lisman town,2,2,261944,0,0,0,0,0,0,0,0,0,2,2,261944,0,0,0,0,0,0,0,0,0
2004,01,299000,033,1055,999,22520, , ,35654      ,3,6,12,Littleville town,1,1,90000,0,0,0,0,0,0,0,0,0,1,1,90000,0,0,0,0,0,0,0,0,0
