Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9799,1040,9999,,Bloomington-Normal  IL MSA ,769,769,70784,12,24,1216,9,35,1473,13,210,4580,752,752,69368,10,20,1062,9,35,1473,12,205,4420
9799,1080,9999,,Boise City  ID MSA ,4538,4538,524108,22,44,2628,23,92,3808,32,500,22729,4537,4537,524049,22,44,2628,23,92,3808,32,500,22729
9799,1122,1120,,Boston  MA-NH PMSA ,6128,6128,906068,140,280,20845,39,141,14417,55,955,69999,5486,5486,817317,132,264,19778,39,141,14417,37,852,63724
9799,1122,1200,,Brockton  MA PMSA ,733,733,80992,4,8,495,1,3,180,1,8,250,731,731,80792,4,8,495,1,3,180,1,8,250
9799,1122,2600,,Fitchburg-Leominster  MA PMSA ,365,365,35205,2,4,260,0,0,0,0,0,0,305,305,30203,2,4,260,0,0,0,0,0,0
9799,1122,4160,,Lawrence  MA-NH PMSA ,1396,1396,178080,4,8,497,9,36,2288,0,0,0,1111,1111,142813,4,8,497,9,36,2288,0,0,0
9799,1122,4560,,Lowell  MA-NH PMSA ,948,948,103271,3,6,226,2,8,474,2,10,441,765,765,86810,3,6,226,2,8,474,0,0,0
9799,1122,4760,,Manchester  NH PMSA ,765,765,88668,12,24,1406,8,31,2095,22,361,18240,765,765,88668,12,24,1406,8,31,2095,22,361,18240
9799,1122,5350,,Nashua  NH PMSA ,715,715,82353,3,6,375,2,8,320,1,24,850,665,665,74822,3,6,375,2,8,320,1,24,850
9799,1122,5400,,New Bedford  MA PMSA ,453,453,48048,8,16,1561,0,0,0,0,0,0,300,300,31009,8,16,1561,0,0,0,0,0,0
9799,1122,6450,,Portsmouth-Rochester  NH-ME PMSA ,945,945,123230,9,18,983,6,22,1358,8,75,3850,824,824,106830,9,18,983,6,22,1358,8,75,3850
9799,1122,9240,,Worcester  MA-CT PMSA ,1744,1744,201628,6,12,585,4,12,480,1,110,5351,1637,1637,190558,6,12,585,4,12,480,1,110,5351
9799,1240,9999,,Brownsville-Harlingen-San Benito  TX MSA ,1602,1602,102691,29,58,2062,11,40,1682,21,257,9996,1543,1543,100995,29,58,2062,11,40,1682,21,257,9996
9799,1260,9999,,Bryan-College Station  TX MSA ,757,757,63241,39,78,3783,0,0,0,26,260,11635,757,757,63241,39,78,3783,0,0,0,26,260,11635
9799,1280,9999,,Buffalo-Niagara Falls  NY MSA ,1661,1661,204487,16,32,2875,8,32,2003,64,1016,54023,1572,1572,198811,16,32,2875,8,32,2003,51,797,49330
9799,1305,9999,,Burlington  VT MSA ,440,440,53853,12,24,1264,3,9,534,9,54,3142,413,413,51338,12,24,1264,3,9,534,9,54,3142
9799,1320,9999,,Canton-Massillon  OH MSA ,1039,1039,140684,54,108,8336,16,58,4256,11,146,7793,1036,1036,140324,54,108,8336,16,58,4256,11,146,7793
9799,1350,9999,,Casper  WY MSA ,53,53,5483,1,2,340,0,0,0,0,0,0,53,53,5483,1,2,340,0,0,0,0,0,0
9799,1360,9999,,Cedar Rapids  IA MSA ,700,700,66714,20,40,3337,16,62,3515,25,257,9410,676,676,65115,20,40,3337,16,62,3515,25,257,9410
9799,1400,9999,,Champaign-Urbana  IL MSA ,497,497,57488,22,44,2781,7,28,1917,50,828,37396,427,427,51204,18,36,2361,2,8,810,50,828,37396
9799,1440,9999,,Charleston-North Charleston  SC MSA ,2969,2969,385705,3,6,215,2,6,378,16,369,21167,2964,2964,385350,3,6,215,2,6,378,16,369,21167
9799,1480,9999,,Charleston  WV MSA ,352,352,39881,5,10,507,8,31,1258,16,205,9323,348,348,39691,5,10,507,8,31,1258,16,205,9323
9799,1520,9999,,Charlotte-Gastonia-Rock Hill  NC-SC MSA ,13080,13080,1440718,60,120,6345,43,154,9752,434,4860,216696,13080,13080,1440718,60,120,6345,43,154,9752,434,4860,216696
9799,1540,9999,,Charlottesville  VA MSA ,1007,1007,129259,30,60,4652,5,18,1174,15,249,8914,791,791,108589,27,54,4254,3,12,767,14,237,8329
9799,1560,9999,,Chattanooga  TN-GA MSA ,2265,2265,237115,53,106,4561,8,32,657,40,539,27564,2196,2196,230787,49,98,4170,7,28,445,37,520,27408
9799,1580,9999,,Cheyenne  WY MSA ,254,254,27341,3,6,141,5,17,803,16,198,9257,189,189,21417,0,0,0,1,4,212,13,171,8236
9799,1602,1600,,Chicago  IL PMSA ,22398,22398,3158325,334,668,56930,437,1568,114399,495,6614,431600,21908,21908,3086709,320,640,55247,423,1523,111833,469,6224,406957
9799,1602,2960,,Gary  IN PMSA ,2184,2184,299491,81,162,14909,48,181,12965,25,320,19655,2152,2152,295072,81,162,14909,48,181,12965,25,320,19655
9799,1602,3740,,Kankakee  IL PMSA ,290,290,35937,16,32,2680,21,84,5319,13,101,4030,280,280,34784,16,32,2680,21,84,5319,13,101,4030
9799,1602,3800,,Kenosha  WI PMSA ,510,510,63507,20,40,2694,5,19,1325,15,207,10373,504,504,62718,20,40,2694,5,19,1325,15,207,10373
9799,1620,9999,,Chico-Paradise  CA MSA ,626,626,68939,4,8,570,2,8,559,1,6,486,626,626,68939,4,8,570,2,8,559,1,6,486
9799,1642,1640,,Cincinnati  OH-KY-IN PMSA ,6867,6867,760845,123,246,14077,94,370,21425,201,2086,85232,6640,6640,744449,122,244,13948,93,367,21308,181,1966,81621
9799,1642,3200,,Hamilton-Middletown  OH PMSA ,1772,1772,199009,26,52,2908,50,182,8086,61,448,15437,1565,1565,176886,12,24,1526,43,161,6914,49,388,12957
9799,1660,9999,,Clarksville-Hopkinsville  TN-KY MSA ,1447,1447,92348,12,24,801,35,139,3778,31,209,5510,1447,1447,92348,12,24,801,35,139,3778,31,209,5510
9799,1692,0080,,Akron  OH PMSA ,2347,2347,362291,55,110,8259,59,213,15852,88,1037,36119,2340,2340,361674,55,110,8259,59,213,15852,88,1037,36119
9799,1692,1680,,Cleveland-Lorain-Elyria  OH PMSA ,5733,5733,928047,119,238,19954,51,173,13440,67,712,38258,5532,5532,897902,117,234,19639,42,146,11325,63,680,37128
9799,1720,9999,,Colorado Springs  CO MSA ,3797,3797,400799,13,26,1709,0,0,0,54,972,31683,3797,3797,400799,13,26,1709,0,0,0,54,972,31683
9799,1740,9999,,Columbia  MO MSA ,856,856,92037,275,550,27416,4,13,595,16,137,5129,705,705,73700,174,348,17586,4,13,595,8,55,2323
9799,1760,9999,,Columbia  SC MSA ,3393,3393,268358,10,20,633,1,4,114,89,1260,40940,3379,3379,268276,10,20,633,1,4,114,89,1260,40940
9799,1800,9999,,Columbus  GA-AL MSA ,1055,1055,103449,5,10,446,8,32,1222,45,606,22265,1055,1055,103449,5,10,446,8,32,1222,45,606,22265
9799,1840,9999,,Columbus  OH MSA ,6483,6483,845789,128,256,15454,300,1168,39664,199,2277,61771,3476,3476,513751,41,82,5797,76,290,21071,3,26,1050
9799,1880,9999,,Corpus Christi  TX MSA ,1101,1101,104417,11,22,1091,15,53,2608,35,686,28267,1059,1059,100911,11,22,1091,15,53,2608,35,686,28267
9799,1900,9999,,Cumberland  MD-WV MSA ,250,250,20031,1,2,200,3,9,529,2,11,200,248,248,19725,1,2,200,0,0,0,2,11,200
9799,1922,1920,,Dallas  TX PMSA ,19434,19434,2826711,47,94,5554,74,291,15740,680,13660,577303,19328,19328,2815947,45,90,5402,73,288,15680,678,13648,576999
9799,1922,2800,,Fort Worth-Arlington  TX PMSA ,7127,7127,871099,29,58,2817,1,4,147,140,3621,188717,6210,6210,703405,26,52,2457,1,4,147,137,3599,188158
9799,1950,9999,,Danville  VA MSA ,308,308,30745,0,0,0,2,8,150,1,6,221,308,308,30745,0,0,0,2,8,150,1,6,221
9799,1960,9999,,Davenport-Moline-Rock Island  IA-IL MSA ,774,774,91247,11,22,1792,8,29,2720,45,659,24726,757,757,89481,11,22,1792,8,29,2720,40,529,21395
9799,2000,9999,,Dayton-Springfield  OH MSA ,1970,1970,239750,49,98,8089,79,299,21811,109,1213,42725,1921,1921,233162,49,98,8089,79,299,21811,103,1011,37609
9799,2020,9999,,Daytona Beach  FL MSA ,3351,3351,290872,16,32,1897,15,57,2154,6,111,12485,3349,3349,290732,16,32,1897,15,57,2154,6,111,12485
9799,2030,9999,,Decatur  Al MSA ,337,337,31685,1,2,60,7,28,1231,5,30,636,300,300,29013,1,2,60,7,28,1231,3,20,490
9799,2040,9999,,Decatur  IL MSA ,199,199,28876,11,22,1807,7,25,1565,11,132,5555,185,185,27247,11,22,1807,7,25,1565,11,132,5555
9799,2082,1125,,Boulder-Longmont  CO PMSA ,2373,2373,288416,14,28,1989,8,32,1829,80,826,42400,2373,2373,288416,14,28,1989,8,32,1829,80,826,42400
9799,2082,2080,,Denver  CO PMSA ,13406,13406,1723179,121,242,21988,49,171,12420,359,5579,263217,13169,13169,1695788,121,242,21988,49,171,12420,359,5579,263217
9799,2082,3060,,Greeley  CO PMSA ,1773,1773,200410,33,66,4602,9,35,2219,17,243,10269,1674,1674,190735,33,66,4602,9,35,2219,14,227,9483
9799,2120,9999,,Des Moines  IA MSA ,2027,2027,263716,28,56,4716,5,19,1651,12,257,15900,2014,2014,262031,28,56,4716,4,16,1409,12,257,15900
9799,2162,0440,,Ann Arbor  MI PMSA ,3933,3933,466813,31,62,4653,38,137,10124,55,633,25412,3845,3845,461070,31,62,4653,37,134,10087,52,618,24835
9799,2162,2160,,Detroit  MI PMSA ,15166,15166,1970895,152,304,23836,154,575,40483,166,2119,111515,14704,14704,1929641,145,290,23224,149,560,39566,136,1942,105263
9799,2162,2640,,Flint  MI PMSA ,1437,1437,186205,41,82,8374,14,51,3803,29,384,20454,1293,1293,174346,40,80,8029,14,51,3803,29,384,20454
9799,2180,9999,,Dothan  AL MSA ,365,365,25752,3,6,229,2,6,0,9,69,1625,331,331,23399,2,4,160,0,0,0,9,69,1625
9799,2190,9999,,Dover  DE MSA ,626,626,52044,3,6,356,0,0,0,0,0,0,626,626,52044,3,6,356,0,0,0,0,0,0
9799,2200,9999,,Dubuque  IA MSA ,219,219,26542,3,6,315,1,3,129,4,75,3570,219,219,26542,3,6,315,1,3,129,4,75,3570
9799,2240,9999,,Duluth-Superior  MN-WI MSA ,558,558,49983,5,10,445,4,14,744,8,82,4434,549,549,49246,5,10,445,4,14,744,8,82,4434
9799,2290,9999,,Eau Claire  WI MSA ,680,680,72827,64,128,7401,43,170,9509,13,100,4437,674,674,72412,64,128,7401,43,170,9509,13,100,4437
9799,2320,9999,,El Paso  TX MSA ,2316,2316,115006,21,42,1539,11,36,1401,13,319,12268,2168,2168,106953,18,36,1320,11,36,1401,8,238,9884
9799,2330,9999,,Elkhart-Goshen  IN MSA ,875,875,92496,9,18,1649,8,28,1980,6,165,5111,875,875,92496,9,18,1649,8,28,1980,6,165,5111
9799,2335,9999,,Elmira  NY MSA ,83,83,11307,0,0,0,3,12,420,1,19,448,80,80,11066,0,0,0,3,12,420,0,0,0
9799,2340,9999,,Enid  OK MSA ,84,84,11111,2,4,230,1,3,210,0,0,0,84,84,11111,2,4,230,1,3,210,0,0,0
9799,2360,9999,,Erie  PA MSA ,616,616,67060,16,32,1380,15,58,3630,15,93,3971,557,557,60268,10,20,1045,14,54,3430,15,93,3971
9799,2400,9999,,Eugene-Springfield  OR MSA ,1296,1296,172529,171,342,26425,49,164,10505,55,793,43569,1294,1294,172312,171,342,26425,49,164,10505,55,793,43569
9799,2440,9999,,Evansville-Henderson  IN-KY MSA ,1228,1228,129659,12,24,2196,3,11,490,9,63,1894,1226,1226,129569,12,24,2196,3,11,490,9,63,1894
9799,2520,9999,,Fargo-Moorhead  ND-MN MSA ,484,484,53668,38,76,4175,6,23,1531,29,727,30052,481,481,53342,38,76,4175,6,23,1531,29,727,30052
9799,2560,9999,,Fayetteville  NC MSA ,1006,1006,81404,6,12,482,5,19,832,34,471,19976,1006,1006,81404,6,12,482,5,19,832,34,471,19976
9799,2580,9999,,Fayetteville-Springdale-Rogers  AR MSA ,1907,1907,152610,84,168,8319,20,75,2810,41,548,15637,1793,1793,143879,66,132,6908,20,75,2810,40,543,15502
9799,2620,9999,,Flagstaff  AZ-UT MSA ,691,691,82298,8,16,906,2,7,423,12,106,4768,691,691,82298,8,16,906,2,7,423,12,106,4768
9799,2650,9999,,Florence  AL MSA ,251,251,21488,3,6,221,12,45,1442,4,40,1058,147,147,14015,2,4,155,2,8,205,3,32,858
9799,2655,9999,,Florence  SC MSA ,581,581,51693,11,22,528,2,6,182,18,113,4984,71,71,7067,4,8,230,0,0,0,0,0,0
9799,2670,9999,,Fort Collins-Loveland  CO MSA ,2293,2293,264700,3,6,614,49,173,10323,38,305,16179,2293,2293,264700,3,6,614,49,173,10323,38,305,16179
9799,2700,9999,,Fort Myers-Cape Coral  FL MSA ,3534,3534,389321,105,210,18566,132,472,56887,125,1677,144742,3534,3534,389321,105,210,18566,132,472,56887,125,1677,144742
9799,2710,9999,,Fort Pierce-Port St. Lucie  FL MSA ,2285,2285,313763,81,162,18914,5,17,2207,49,612,26350,2210,2210,306968,79,158,18642,5,17,2207,47,598,25652
9799,2720,9999,,Fort Smith  AR-OK MSA ,614,614,53814,42,84,4186,3,11,253,9,94,1504,542,542,49853,40,80,3986,3,11,253,9,94,1504
9799,2750,9999,,Fort Walton Beach  FL MSA ,1496,1496,133047,3,6,220,3,10,335,39,559,29937,1496,1496,133047,3,6,220,3,10,335,39,559,29937
9799,2760,9999,,Fort Wayne  IN MSA ,2268,2268,311835,27,54,4431,11,43,3107,44,613,18795,2142,2142,297336,27,54,4431,11,43,3107,44,613,18795
9799,2840,9999,,Fresno  CA MSA ,2968,2968,324127,19,38,2610,25,87,4378,22,188,12264,2920,2920,322438,19,38,2610,25,87,4378,22,188,12264
9799,2880,9999,,Gadsden  AL MSA ,173,173,14030,0,0,0,1,3,30,5,53,1380,171,171,14010,0,0,0,1,3,30,5,53,1380
9799,2900,9999,,Gainesville  FL MSA ,1059,1059,95816,16,32,750,14,56,1842,54,518,21337,1059,1059,95816,16,32,750,14,56,1842,54,518,21337
9799,2975,9999,,Glens Falls  NY MSA ,366,366,41423,0,0,0,1,4,150,5,42,1853,332,332,38769,0,0,0,1,4,150,5,42,1853
9799,2980,9999,,Goldsboro  NC MSA ,429,429,45159,8,16,430,1,4,120,2,10,2041,429,429,45159,8,16,430,1,4,120,2,10,2041
9799,2985,9999,,Grand Forks  ND-MN MSA ,415,415,31590,6,12,864,0,0,0,4,135,6821,412,412,31459,6,12,864,0,0,0,4,135,6821
9799,2995,9999,,Grand Junction  CO MSA ,965,965,83077,25,50,2363,4,15,886,2,84,3757,965,965,83077,25,50,2363,4,15,886,2,84,3757
9799,3000,9999,,Grand Rapids-Muskegon-Holland  MI MSA ,5244,5244,620941,116,232,16463,76,282,21254,80,1393,61098,4532,4532,556824,107,214,15477,71,267,20113,77,1378,60595
9799,3040,9999,,Great Falls  MT MSA ,110,110,13170,0,0,0,1,3,121,8,52,2490,27,27,3716,0,0,0,1,3,121,4,32,1379
9799,3080,9999,,Green Bay  WI MSA ,933,933,122026,88,176,14380,6,20,1278,32,374,13836,854,854,111373,81,162,13308,3,9,900,29,326,12205
9799,3120,9999,,Greensboro--Winston-Salem--High Point  NC MSA ,7410,7410,734570,66,132,5561,20,66,3268,145,2097,86144,7410,7410,734570,66,132,5561,20,66,3268,145,2097,86144
9799,3150,9999,,Greenville  NC MSA ,851,851,72892,8,16,1023,0,0,0,50,546,16362,851,851,72892,8,16,1023,0,0,0,50,546,16362
9799,3160,9999,,Greenville-Spartanburg-Anderson  SC MSA ,5433,5433,477981,182,364,18009,12,41,1741,72,1039,43221,5158,5158,455786,183,366,18242,10,35,1552,76,1071,44624
9799,3240,9999,,Harrisburg-Lebanon-Carlisle  PA MSA ,2463,2463,231862,11,22,1081,23,87,3554,90,788,29730,2415,2415,228139,11,22,1081,21,81,3374,90,788,29730
9799,3280,9999,,Hartford  CT MSA ,2911,2911,319835,21,42,2647,1,3,150,33,499,20925,2875,2875,316861,21,42,2647,1,3,150,33,499,20925
9799,3285,9999,,Hattiesburg  MS MSA ,103,103,9484,0,0,0,1,4,75,3,38,902,93,93,8692,0,0,0,1,4,75,2,30,641
9799,3290,9999,,Hickory-Morganton-Lenoir  NC MSA ,1563,1563,169349,53,106,4816,9,35,3535,21,167,5754,1563,1563,169349,53,106,4816,9,35,3535,21,167,5754
9799,3320,9999,,Honolulu  HI MSA ,1141,1141,174930,19,38,5389,6,23,1795,20,833,120621,1141,1141,174930,19,38,5389,6,23,1795,20,833,120621
9799,3350,9999,,Houma  LA MSA ,746,746,65106,4,8,251,2,6,150,4,80,2250,737,737,64840,4,8,251,2,6,150,4,80,2250
9799,3362,1145,,Brazoria  TX PMSA ,1778,1778,178831,1,2,102,0,0,0,0,0,0,1744,1744,176125,1,2,102,0,0,0,0,0,0
9799,3362,2920,,Galveston-Texas City  TX PMSA ,1112,1112,139107,1,2,18,1,4,62,18,332,5744,1105,1105,138203,1,2,18,1,4,62,18,332,5744
9799,3362,3360,,Houston  TX PMSA ,17936,17936,2084380,37,74,2567,43,160,3622,642,10933,432743,17903,17903,2075889,37,74,2567,43,160,3622,642,10933,432743
9799,3400,9999,,Huntington-Ashland  WV-KY-OH MSA ,205,205,14360,4,8,186,2,6,169,7,43,1353,170,170,10572,3,6,110,1,3,80,2,17,523
9799,3440,9999,,Huntsville  AL MSA ,1176,1176,68165,2,4,150,3,11,75,26,424,18852,1174,1174,67969,2,4,150,3,11,75,26,424,18852
9799,3480,9999,,Indianapolis  IN MSA ,10669,10669,1429128,154,308,20891,28,103,6131,158,2188,88849,9605,9605,1309013,134,268,18582,21,80,4921,133,1997,82309
9799,3500,9999,,Iowa City  IA MSA ,432,432,59428,16,32,2958,24,92,7397,15,192,8651,432,432,59428,16,32,2958,24,92,7397,15,192,8651
9799,3520,9999,,Jackson  MI MSA ,575,575,59408,0,0,0,4,16,914,3,104,525,493,493,50656,0,0,0,2,8,576,3,104,525
9799,3560,9999,,Jackson  MS MSA ,2344,2344,213742,2,4,290,15,46,1385,21,329,12322,2344,2344,213742,2,4,290,15,46,1385,21,329,12322
9799,3580,9999,,Jackson  TN MSA ,699,699,59233,12,24,841,1,4,85,0,0,0,699,699,59233,12,24,841,1,4,85,0,0,0
9799,3600,9999,,Jacksonville  FL MSA ,6965,6965,842030,31,62,4657,4,15,1355,98,1518,57472,6965,6965,842030,31,62,4657,4,15,1355,98,1518,57472
9799,3605,9999,,Jacksonville  NC MSA ,666,666,53774,20,40,1800,16,64,2403,8,56,2355,572,572,44129,10,20,708,16,64,2403,8,56,2355
9799,3610,9999,,Jamestown  NY MSA ,190,190,18697,7,14,1400,4,13,1076,0,0,0,134,134,14505,0,0,0,3,10,826,0,0,0
9799,3620,9999,,Janesville-Beloit  WI MSA ,514,514,56420,40,80,5620,7,23,1475,20,174,6318,502,502,55378,40,80,5620,1,3,275,13,139,5093
9799,3660,9999,,Johnson City-Kingsport-Bristol  TN-VA MSA ,1559,1559,140422,14,28,1208,13,48,1869,34,242,7503,1471,1471,132802,14,28,1208,13,48,1869,32,231,7145
9799,3680,9999,,Johnstown  PA MSA ,379,379,33123,7,14,890,2,6,93,1,5,120,321,321,29050,7,14,890,2,6,93,1,5,120
9799,3700,9999,,Jonesboro  AR MSA ,379,379,37446,9,18,805,7,28,982,16,272,10732,378,378,37421,9,18,805,7,28,982,16,272,10732
9799,3710,9999,,Joplin  MO MSA ,443,443,37788,23,46,2551,6,22,877,0,0,0,453,453,39287,23,46,2551,6,22,877,0,0,0
9799,3720,9999,,Kalamazoo-Battle Creek  MI MSA ,1632,1632,195269,30,60,4954,24,81,6478,36,448,20960,1100,1100,145199,29,58,4822,23,78,6301,34,438,20618
9799,3760,9999,,Kansas City  MO-KS MSA ,9391,9391,1151635,429,858,52243,92,347,21143,166,2911,134999,9294,9294,1141711,426,852,51909,90,341,20938,164,2901,134708
9799,3810,9999,,Killeen-Temple  TX MSA ,1172,1172,103742,54,108,4780,60,239,9624,26,312,13095,1121,1121,99394,54,108,4780,60,239,9624,26,312,13095
9799,3840,9999,,Knoxville  TN MSA ,3274,3274,284960,42,84,4027,13,49,2410,62,1012,35950,3293,3293,288167,42,84,4027,13,49,2410,62,1012,35950
9799,3850,9999,,Kokomo  IN MSA ,353,353,40370,44,88,7790,0,0,0,8,80,3008,347,347,39945,44,88,7790,0,0,0,8,80,3008
9799,3870,9999,,La Crosse  WI-MN MSA ,490,490,56517,72,144,8995,6,22,935,9,137,4704,483,483,56010,72,144,8995,6,22,935,9,137,4704
9799,3880,9999,,Lafayette  LA MSA ,1555,1555,144326,1,2,129,0,0,0,6,193,10732,1503,1503,140802,1,2,129,0,0,0,6,193,10732
9799,3920,9999,,Lafayette  IN MSA ,779,779,93344,102,204,10680,8,32,1643,45,507,18406,779,779,93344,102,204,10680,8,32,1643,45,507,18406
9799,3960,9999,,Lake Charles  LA MSA ,676,676,68313,28,56,2242,2,7,237,10,255,6437,656,656,66497,20,40,1757,2,7,237,4,187,4777
9799,3980,9999,,Lakeland-Winter Haven  FL MSA ,2645,2645,188727,16,32,2036,0,0,0,33,685,25260,2644,2644,188666,16,32,2036,0,0,0,33,685,25260
9799,4000,9999,,Lancaster  PA MSA ,1679,1679,181778,17,34,1808,19,71,5338,16,243,15893,1573,1573,174111,17,34,1808,18,68,5338,16,243,15893
9799,4040,9999,,Lansing-East Lansing  MI MSA ,1431,1431,173154,22,44,2542,3,12,954,34,498,20838,1348,1348,164428,20,40,2273,3,12,954,34,498,20838
9799,4080,9999,,Laredo  TX MSA ,1198,1198,61788,7,14,218,11,44,1007,16,196,7679,1198,1198,61788,7,14,218,11,44,1007,16,196,7679
9799,4100,9999,,Las Cruces  NM MSA ,673,673,67628,6,12,612,4,14,372,3,41,1038,600,600,61293,4,8,452,2,7,231,1,28,700
9799,4120,9999,,Las Vegas  NV-AZ MSA ,20555,20555,1924326,53,106,6683,254,960,56256,843,9255,392530,20550,20550,1923817,53,106,6683,254,960,56256,843,9255,392530
9799,4150,9999,,Lawrence  KS MSA ,500,500,54581,37,74,5043,11,34,1491,7,55,2147,462,462,50891,34,68,4719,11,34,1491,7,55,2147
9799,4200,9999,,Lawton  OK MSA ,111,111,12728,4,8,355,0,0,0,1,5,100,111,111,12728,4,8,355,0,0,0,1,5,100
9799,4240,9999,,Lewiston-Auburn  ME MSA ,142,142,12987,2,4,260,0,0,0,0,0,0,120,120,10957,2,4,260,0,0,0,0,0,0
9799,4280,9999,,Lexington  KY MSA ,2880,2880,271775,169,338,14311,34,123,4279,43,513,20839,2876,2876,271400,169,338,14311,33,120,4207,43,513,20839
