Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8699,0870,9999, ,BENTON HARBOR MI MSA. . . . . . .,302,302,21284,2,4,95,5,18,452,6,63,4684,233,233,16845,1,2,55,4,14,236,6,63,4684
8699,0880,9999, ,BILLINGS MT MSA . . . . . . . . .,187,187,11717,7,14,822,0,0,0,15,88,2889,146,146,10476,7,14,822,0,0,0,5,38,1950
8699,0920,9999, ,BILOXI-GULFPORT MS MSA. . . . . .,984,984,54760,19,38,954,14,54,1424,67,551,8973,944,944,53131,19,38,954,14,54,1424,67,551,8973
8699,0960,9999, ,BINGHAMTON NY MSA . . . . . . . .,815,815,61133,33,66,2550,6,24,531,27,296,9185,804,804,60457,33,66,2550,6,24,531,27,296,9185
8699,1000,9999, ,BIRMINGHAM AL MSA . . . . . . . .,3163,3163,197691,17,34,961,24,93,2565,130,2034,42787,3126,3126,196181,17,34,961,24,93,2565,127,2019,42635
8699,1010,9999, ,BISMARCK ND MSA . . . . . . . . .,120,120,8592,5,10,774,3,11,411,2,36,1300,120,120,8592,5,10,774,3,11,411,2,36,1300
8699,1020,9999, ,BLOOMINGTON IN MSA. . . . . . . .,425,425,26039,9,18,885,3,12,534,47,501,10065,415,415,25251,9,18,885,2,8,380,46,489,9820
8699,1040,9999, ,BLOOMINGTON-NORMAL IL MSA . . . .,534,534,34032,12,24,1032,11,42,1060,21,197,4410,534,534,34032,12,24,1032,10,39,1060,21,197,4410
8699,1080,9999, ,BOISE CITY ID MSA . . . . . . . .,1088,1088,73291,14,28,1081,19,75,2143,39,386,9694,1088,1088,73291,14,28,1081,19,75,2143,39,386,9694
8699,1122,1120, ,BOSTON MA PMSA. . . . . . . . . .,8190,8190,716851,382,764,33126,126,438,21639,360,6769,375478,6323,6323,609258,359,718,31614,113,399,20777,247,5858,336708
8699,1122,1200, ,BROCKTON MA PMSA. . . . . . . . .,635,635,43633,4,8,408,9,32,1710,15,124,6220,606,606,42270,4,8,408,9,32,1710,15,124,6220
8699,1122,4160, ,LAWRENCE-HAVERHILL MA-NH PMSA . .,2698,2698,204410,372,744,24547,36,129,5626,20,332,13717,2304,2304,175180,356,712,23655,32,116,5499,19,317,13335
8699,1122,4560, ,LOWELL MA-NH PMSA . . . . . . . .,1318,1318,113491,51,102,5223,23,87,5181,67,1145,42039,1300,1300,112382,51,102,5223,23,87,5181,67,1145,42039
8699,1122,5350, ,NASHUA NH PMSA. . . . . . . . . .,2788,2788,188615,146,292,11362,20,77,4473,19,246,9939,2734,2734,185255,137,274,10691,20,77,4473,9,192,8730
8699,1122,7090, ,SALEM-GLOUCESTER MA PMSA. . . . .,1143,1143,92535,39,78,4473,30,110,5506,49,407,30827,922,922,76228,38,76,4452,30,110,5506,49,407,30827
8699,1140,9999, ,BRADENTON FL MSA. . . . . . . . .,1738,1738,77030,163,326,9166,48,183,6158,195,1960,53240,1676,1676,74424,159,318,8943,46,177,5989,190,1895,51743
8699,1150,9999, ,BREMERTON WA MSA. . . . . . . . .,1009,1009,48889,12,24,762,7,27,725,9,89,2254,997,997,47988,10,20,640,7,27,725,9,89,2254
8699,1240,9999, ,BROWNSVILLE-HARLINGEN TX MSA. . .,820,820,27856,2,4,35,1,3,33,3,62,793,733,733,25076,2,4,35,1,3,33,3,62,793
8699,1260,9999, ,BRYAN-COLLEGE STATION TX MSA. . .,202,202,13801,1,2,58,0,0,0,1,28,434,202,202,13801,1,2,58,0,0,0,1,28,434
8699,1282,1280, ,BUFFALO NY PMSA . . . . . . . . .,1833,1833,142621,54,108,4110,13,52,1190,72,1004,38715,1816,1816,141834,54,108,4110,13,52,1190,72,1004,38715
8699,1282,5700, ,NIAGARA FALLS NY PMSA . . . . . .,452,452,29639,13,26,1009,25,95,2953,14,147,2918,427,427,28515,13,26,1009,25,95,2953,14,147,2918
8699,1300,9999, ,BURLINGTON NC MSA . . . . . . . .,521,521,27830,29,58,1405,4,13,311,8,54,1005,521,521,27830,29,58,1405,4,13,311,8,54,1005
8699,1305,9999, ,BURLINGTON VT MSA . . . . . . . .,744,744,56870,35,70,1691,34,132,6229,18,151,5690,658,658,51821,29,58,1393,33,129,6229,13,117,4505
8699,1320,9999, ,CANTON OH MSA . . . . . . . . . .,701,701,53335,24,48,1897,5,16,1190,39,546,11377,679,679,52001,24,48,1897,5,16,1190,38,539,11202
8699,1350,9999, ,CASPER WY MSA . . . . . . . . . .,8,8,659,0,0,0,0,0,0,0,0,0,8,8,659,0,0,0,0,0,0,0,0,0
8699,1360,9999, ,CEDAR RAPIDS IA MSA . . . . . . .,330,330,17582,14,28,678,16,64,1925,14,206,3387,324,324,17211,14,28,678,16,64,1925,14,206,3387
8699,1400,9999, ,CHAMPAIGN-URBANA-RANTOUL IL MSA .,307,307,18003,32,64,1806,4,15,691,29,539,23312,270,270,15777,31,62,1683,4,15,691,29,539,23312
8699,1440,9999, ,CHARLESTON SC MSA . . . . . . . .,3309,3309,207508,81,162,5466,27,108,3562,108,1204,35723,3291,3291,206748,80,160,5406,27,108,3562,106,1185,35163
8699,1480,9999, ,CHARLESTON WV MSA . . . . . . . .,268,268,14598,0,0,0,2,6,124,9,51,806,228,228,12985,0,0,0,0,0,0,0,0,10
8699,1520,9999, ,CHARLOTTE-GASTONIA-ROCK HILL,8255,8255,507185,123,246,7308,63,243,8885,290,3652,110749,8250,8250,507032,123,246,7308,63,243,8885,290,3652,110749
8699,1540,9999, ,CHARLOTTESVILLE VA MSA. . . . . .,847,847,61685,24,48,1647,6,23,1036,20,214,9679,847,847,61685,24,48,1647,6,23,1036,20,214,9679
8699,1560,9999, ,CHATTANOOGA TN-GA MSA . . . . . .,1772,1772,58428,90,180,3351,11,41,1020,36,1126,27568,1672,1672,55369,89,178,3321,11,41,1020,30,1096,26880
8699,1580,9999, ,CHEYENNE WY MSA . . . . . . . . .,377,377,17759,2,4,180,4,16,411,2,11,310,377,377,17759,2,4,180,4,16,411,2,11,310
8699,1602,0620, ,AURORA-ELGIN IL PMSA. . . . . . .,2526,2526,219182,34,68,5591,29,102,4953,71,951,31000,2523,2523,218937,34,68,5591,28,99,4653,71,951,31000
8699,1602,1600, ,CHICAGO IL PMSA . . . . . . . . .,16208,16208,1396166,242,484,22327,340,1280,54257,831,14157,596199,15948,15948,1380367,242,484,22327,334,1262,53851,825,14127,595766
8699,1602,2960, ,GARY-HAMMOND IN PMSA. . . . . . .,1003,1003,71189,17,34,1408,17,65,2345,13,134,4614,991,991,70461,17,34,1408,17,65,2345,11,124,4364
8699,1602,3690, ,JOLIET IL PMSA. . . . . . . . . .,1975,1975,158829,18,36,1463,11,42,1857,9,67,1749,1963,1963,158247,18,36,1463,9,36,1767,6,52,1550
8699,1602,3800, ,KENOSHA WI PMSA . . . . . . . . .,232,232,16518,5,10,340,7,28,1200,10,158,4780,232,232,16518,5,10,340,7,28,1200,10,158,4780
8699,1602,3965, ,LAKE COUNTY IL PMSA . . . . . . .,3721,3721,383814,34,68,3168,13,52,1952,66,964,35969,3715,3715,382701,34,68,3168,13,52,1952,66,964,35969
8699,1620,9999, ,CHICO CA MSA. . . . . . . . . . .,811,811,62646,35,70,3396,37,147,6936,15,133,4829,811,811,62646,35,70,3396,37,147,6936,15,133,4829
8699,1642,1640, ,CINCINNATI OH-KY-IN PMSA. . . . .,5481,5481,386841,49,98,3223,54,200,6436,148,1699,42590,5371,5371,379319,49,98,3223,52,194,6249,142,1669,41752
8699,1642,3200, ,HAMILTON-MIDDLETOWN OH PMSA . . .,1517,1517,91674,17,34,1103,27,100,4073,110,1363,41570,1515,1515,91523,17,34,1103,27,100,4073,110,1363,41570
8699,1660,9999, ,CLARKSVILLE-HOPKINSVILLE,1058,1058,54163,5,10,230,22,83,3421,22,207,3541,1058,1058,54163,5,10,230,22,83,3421,22,207,3541
8699,1692,0080, ,AKRON OH PMSA . . . . . . . . . .,1370,1370,122828,26,52,2769,27,102,5172,74,724,20828,1370,1370,122828,26,52,2769,27,102,5172,74,724,20828
8699,1692,1680, ,CLEVELAND OH PMSA . . . . . . . .,4428,4428,437845,128,256,11884,46,166,11020,105,1914,60828,4373,4373,432669,121,242,11371,38,139,9751,88,1700,50184
8699,1692,4440, ,LORAIN-ELYRIA OH PMSA . . . . . .,528,528,49066,8,16,400,2,8,912,8,168,5743,501,501,47559,8,16,400,2,8,912,8,168,5743
8699,1720,9999, ,COLORADO SPRINGS CO MSA . . . . .,5327,5327,286930,48,96,3192,29,115,3149,84,891,20567,5327,5327,286930,48,96,3192,29,115,3149,84,891,20567
8699,1740,9999, ,COLUMBIA MO MSA . . . . . . . . .,583,583,44232,52,104,3854,10,39,1263,27,222,4545,583,583,44232,52,104,3854,10,39,1263,27,222,4545
8699,1760,9999, ,COLUMBIA SC MSA . . . . . . . . .,2890,2890,184657,34,68,2945,33,129,3770,99,1175,28742,2861,2861,183224,31,62,2687,32,126,3742,98,1170,28678
8699,1800,9999, ,COLUMBUS GA-AL MSA. . . . . . . .,752,752,40916,18,36,1527,23,86,2692,33,301,6575,752,752,40916,18,36,1527,23,86,2692,33,301,6575
8699,1840,9999, ,COLUMBUS OH MSA . . . . . . . . .,6232,6232,463391,230,460,16562,127,489,14777,738,6448,174903,6118,6118,453766,230,460,16562,127,489,14777,738,6448,174903
8699,1880,9999, ,CORPUS CHRISTI TX MSA . . . . . .,1098,1098,63117,0,0,0,12,39,921,5,55,2706,1068,1068,61496,0,0,0,12,39,921,5,55,2706
8699,1900,9999, ,CUMBERLAND MD-WV MSA. . . . . . .,226,226,9593,6,12,409,1,4,90,3,65,2829,214,214,9279,6,12,409,1,4,90,0,0,0
8699,1922,1920, ,DALLAS TX PMSA. . . . . . . . . .,17425,17425,1456407,223,446,21166,30,109,4255,363,16726,370420,17282,17282,1442518,222,444,21125,26,96,3926,344,16625,368478
8699,1922,2800, ,FORT WORTH-ARLINGTON TX PMSA. . .,9214,9214,664641,314,628,24906,20,76,2845,200,3299,93487,9214,9214,664641,314,628,24906,20,76,2845,200,3299,93487
8699,1950,9999, ,DANVILLE VA MSA . . . . . . . . .,341,341,16496,3,6,135,1,4,60,1,8,160,341,341,16496,3,6,135,1,4,60,1,8,160
8699,1960,9999, ,DAVENPORT-ROCK ISLAND-MOLINE,305,305,23259,0,0,0,7,25,1028,4,66,3107,303,303,23107,0,0,0,7,25,1028,4,66,3107
8699,2000,9999, ,DAYTON-SPRINGFIELD OH MSA . . . .,2096,2096,146470,68,136,5511,62,239,8233,125,1834,44851,2061,2061,143835,68,136,5511,62,239,8233,124,1829,44760
8699,2020,9999, ,DAYTONA BEACH FL MSA. . . . . . .,5056,5056,314699,51,102,5912,46,169,9769,144,2064,85136,5032,5032,313137,51,102,5912,45,166,9678,143,2050,84603
8699,2040,9999, ,DECATUR IL MSA. . . . . . . . . .,119,119,7767,2,4,144,0,0,0,0,0,0,119,119,7767,2,4,144,0,0,0,0,0,0
8699,2082,1125, ,BOULDER-LONGMONT CO PMSA. . . . .,1540,1540,117400,9,18,810,12,42,2177,37,501,13486,1540,1540,117400,9,18,810,12,42,2177,37,501,13486
8699,2082,2080, ,DENVER CO PMSA. . . . . . . . . .,9238,9238,637290,92,184,10546,53,210,8829,342,7178,200227,9159,9159,633269,91,182,10502,53,210,8829,341,7173,199926
8699,2120,9999, ,DES MOINES IA MSA . . . . . . . .,1214,1214,83238,20,40,1506,10,37,1839,51,1167,35365,1170,1170,80361,20,40,1506,9,34,1765,49,1112,33831
8699,2162,0440, ,ANN ARBOR MI PMSA . . . . . . . .,897,897,80532,16,32,2114,21,81,2981,49,624,16923,897,897,80532,16,32,2114,21,81,2981,49,624,16923
8699,2162,2160, ,DETROIT MI PMSA . . . . . . . . .,13141,13141,996531,130,260,11177,439,1700,75080,700,9351,291058,12899,12899,983613,129,258,11124,437,1694,75019,656,8933,284402
8699,2180,9999, ,DOTHAN AL MSA . . . . . . . . . .,609,609,20091,4,8,119,6,24,385,1,8,264,602,602,19848,4,8,119,6,24,385,1,8,264
8699,2200,9999, ,DUBUQUE IA MSA. . . . . . . . . .,129,129,9395,1,2,60,0,0,0,3,20,386,112,112,8568,1,2,60,0,0,0,1,10,314
8699,2240,9999, ,DULUTH MN-WI MSA. . . . . . . . .,312,312,13006,0,0,0,0,0,0,1,46,871,292,292,11983,0,0,0,0,0,0,1,46,871
8699,2290,9999, ,EAU CLAIRE WI MSA . . . . . . . .,273,273,18954,9,18,920,14,56,1995,4,112,3078,273,273,18954,9,18,920,14,56,1995,4,112,3078
8699,2320,9999, ,EL PASO TX MSA. . . . . . . . . .,2935,2935,144030,234,468,13667,11,44,1357,116,1649,33499,2935,2935,144030,234,468,13667,11,44,1357,116,1649,33499
8699,2330,9999, ,ELKHART-GOSHEN IN MSA . . . . . .,726,726,47179,15,30,1192,53,210,4660,24,689,9179,726,726,47179,15,30,1192,53,210,4660,24,689,9179
8699,2335,9999, ,ELMIRA NY MSA . . . . . . . . . .,75,75,4966,4,8,338,1,4,285,3,22,350,69,69,4736,4,8,338,1,4,285,3,22,350
8699,2340,9999, ,ENID OK MSA . . . . . . . . . . .,23,23,1710,0,0,0,0,0,0,2,124,6000,23,23,1710,0,0,0,0,0,0,2,124,6000
8699,2360,9999, ,ERIE PA MSA . . . . . . . . . . .,555,555,30607,6,12,460,3,10,155,30,440,10948,528,528,29553,6,12,460,3,10,155,30,440,10948
8699,2400,9999, ,EUGENE-SPRINGFIELD OR MSA . . . .,338,338,26088,8,16,491,0,0,0,2,112,3310,328,328,25527,8,16,491,0,0,0,2,112,3310
8699,2440,9999, ,EVANSVILLE IN-KY MSA. . . . . . .,1340,1340,83185,9,18,711,23,88,1919,32,545,9947,1339,1339,83124,9,18,711,23,88,1919,32,545,9947
8699,2520,9999, ,FARGO-MOORHEAD ND-MN MSA. . . . .,448,448,31869,39,78,3494,12,48,1385,19,288,7649,444,444,31654,39,78,3494,8,32,985,19,288,7649
8699,2560,9999, ,FAYETTEVILLE NC MSA . . . . . . .,1738,1738,73994,15,30,760,23,92,2473,54,546,16212,1738,1738,73994,15,30,760,23,92,2473,54,546,16212
8699,2580,9999, ,FAYETTEVILLE-SPRINGDALE AR MSA. .,358,358,16840,52,104,2499,13,49,1104,19,202,3263,347,347,16499,52,104,2499,13,49,1104,19,202,3263
8699,2600,9999, ,FITCHBURG-LEOMINSTER MA MSA . . .,476,476,37692,12,24,1035,22,75,4095,46,360,14387,385,385,31064,12,24,1035,17,55,3376,33,255,9870
8699,2640,9999, ,FLINT MI MSA. . . . . . . . . . .,851,851,50800,8,16,709,2,7,228,49,636,12480,805,805,47937,8,16,709,2,7,228,35,399,7481
8699,2650,9999, ,FLORENCE AL MSA . . . . . . . . .,192,192,9419,5,10,201,3,10,308,0,0,0,169,169,8636,5,10,201,3,10,308,0,0,0
8699,2655,9999, ,FLORENCE SC MSA . . . . . . . . .,379,379,7733,11,22,243,0,0,0,5,67,1602,379,379,7733,11,22,243,0,0,0,5,67,1602
8699,2670,9999, ,FORT COLLINS-LOVELAND CO MSA. . .,1631,1631,97889,40,80,3195,18,69,2450,17,171,4171,1629,1629,97829,40,80,3195,18,69,2450,17,171,4171
8699,2700,9999, ,FORT MYERS-CAPE CORAL FL MSA. . .,3431,3431,183978,113,226,9503,38,141,6973,133,1836,60688,3431,3431,183978,113,226,9503,38,141,6973,133,1836,60688
8699,2710,9999, ,FORT PIERCE FL MSA. . . . . . . .,2903,2903,170425,90,180,6879,120,465,17425,132,1422,48472,2903,2903,170425,90,180,6879,120,465,17425,132,1422,48472
8699,2720,9999, ,FORT SMITH AR-OK MSA. . . . . . .,594,594,29985,36,72,2155,12,43,946,3,36,619,480,480,26603,28,56,1701,8,29,628,2,16,369
8699,2750,9999, ,FORT WALTON BEACH FL MSA. . . . .,1623,1623,63621,5,10,170,5,18,396,1,5,144,1599,1599,63056,5,10,170,5,18,396,1,5,144
8699,2760,9999, ,FORT WAYNE IN MSA . . . . . . . .,2231,2231,200892,27,54,2123,27,107,2349,109,1269,28090,2228,2228,200718,27,54,2123,27,107,2349,109,1269,28090
8699,2840,9999, ,FRESNO CA MSA . . . . . . . . . .,3105,3105,184173,60,120,3153,161,629,17047,236,1981,48963,3103,3103,184050,60,120,3153,161,629,17047,236,1981,48963
8699,2880,9999, ,GADSDEN AL MSA. . . . . . . . . .,139,139,6194,0,0,0,0,0,0,0,0,0,76,76,3088,0,0,0,0,0,0,0,0,0
8699,2900,9999, ,GAINESVILLE FL MSA. . . . . . . .,1108,1108,43848,2,4,122,13,44,1123,16,181,3091,1108,1108,43848,2,4,122,13,44,1123,16,181,3091
8699,2975,9999, ,GLENS FALLS NY MSA. . . . . . . .,736,736,50754,25,50,1388,2,8,95,1,8,440,558,558,40368,25,50,1388,2,8,95,1,8,440
8699,2985,9999, ,GRAND FORKS ND MSA. . . . . . . .,129,129,8289,5,10,485,9,36,1269,7,133,2403,128,128,8248,5,10,485,9,36,1269,7,133,2403
8699,3000,9999, ,GRAND RAPIDS MI MSA . . . . . . .,2705,2705,182297,102,204,8920,111,434,15654,150,2462,58404,2577,2577,174356,98,196,8599,109,426,15351,139,2364,55264
8699,3040,9999, ,GREAT FALLS MT MSA. . . . . . . .,47,47,4896,0,0,0,2,8,320,0,0,0,47,47,4896,0,0,0,2,8,320,0,0,0
8699,3060,9999, ,GREELEY CO MSA. . . . . . . . . .,344,344,20511,6,12,635,4,14,674,7,330,9979,318,318,19529,6,12,635,4,14,674,7,330,9979
8699,3080,9999, ,GREEN BAY WI MSA. . . . . . . . .,990,990,70158,153,306,13009,18,72,1769,46,776,18388,848,848,60818,153,306,13009,15,60,1603,46,776,18388
8699,3120,9999, ,GREENSBORO--WINSTON-SALEM--,6791,6791,393161,83,166,4168,67,254,6164,293,3574,81270,6769,6769,392337,82,164,4132,63,242,5814,292,3569,81209
8699,3160,9999, ,GREENVILLE-SPARTANBURG SC MSA . .,2758,2758,171798,148,296,8272,11,37,1326,88,1116,22326,2715,2715,168374,144,288,7932,11,37,1326,85,1088,21624
8699,3180,9999, ,HAGERSTOWN MD MSA . . . . . . . .,425,425,23058,36,72,1620,5,19,516,11,113,4866,424,424,23040,36,72,1620,5,19,516,11,113,4866
8699,3240,9999, ,HARRISBURG-LEBANON-CARLISLE,3140,3140,173222,27,54,1856,36,130,4214,83,965,27278,2670,2670,148104,20,40,1632,34,123,4184,68,741,18058
8699,3282,1170, ,BRISTOL CT PMSA . . . . . . . . .,664,664,47405,4,8,337,2,7,220,12,131,4184,664,664,47405,4,8,337,2,7,220,12,131,4184
8699,3282,3280, ,HARTFORD CT PMSA. . . . . . . . .,5621,5621,396751,47,94,4040,38,147,5806,94,1292,44053,5584,5584,394457,47,94,4040,38,147,5806,94,1292,44053
8699,3282,5020, ,MIDDLETOWN CT PMSA. . . . . . . .,709,709,38384,5,10,381,18,66,1429,31,608,15818,706,706,38128,5,10,381,18,66,1429,31,608,15818
8699,3282,5440, ,NEW BRITAIN CT PMSA . . . . . . .,445,445,25360,79,158,3624,7,26,712,57,630,14206,445,445,25360,79,158,3624,7,26,712,57,630,14206
8699,3290,9999, ,HICKORY NC MSA. . . . . . . . . .,949,949,49781,9,18,558,13,46,1109,33,385,10609,921,921,47892,7,14,446,9,33,910,20,154,5047
8699,3320,9999, ,HONOLULU HI MSA . . . . . . . . .,2021,2021,163497,54,108,6394,17,67,2889,115,1919,90741,2021,2021,163497,54,108,6394,17,67,2889,115,1919,90741
8699,3350,9999, ,HOUMA-THIBODAUX LA MSA. . . . . .,706,706,35666,8,16,430,0,0,0,0,0,0,703,703,35614,8,16,430,0,0,0,0,0,0
8699,3362,1145, ,BRAZORIA TX PMSA. . . . . . . . .,843,843,52828,2,4,61,0,0,0,7,152,3365,842,842,52799,2,4,61,0,0,0,7,152,3365
8699,3362,2920, ,GALVESTON-TEXAS CITY TX PMSA. . .,1068,1068,90858,1,2,15,0,0,0,17,174,5436,1034,1034,88816,1,2,15,0,0,0,17,174,5436
8699,3362,3360, ,HOUSTON TX PMSA . . . . . . . . .,5849,5849,530359,11,22,1122,42,167,3743,25,375,6922,5830,5830,528237,11,22,1122,42,167,3743,24,360,6691
8699,3400,9999, ,HUNTINGTON-ASHLAND,150,150,9282,7,14,256,4,13,152,1,70,3000,145,145,9127,2,4,117,1,4,38,1,70,3000
8699,3440,9999, ,HUNTSVILLE AL MSA . . . . . . . .,2035,2035,46612,9,18,707,14,49,1741,221,2504,43719,2035,2035,46612,9,18,707,14,49,1741,221,2504,43719
8699,3480,9999, ,INDIANAPOLIS IN MSA . . . . . . .,5443,5443,463505,246,492,21896,73,274,10268,429,5291,149409,5338,5338,456591,246,492,21896,73,274,10268,428,5275,148915
8699,3500,9999, ,IOWA CITY IA MSA. . . . . . . . .,215,215,17474,5,10,512,5,18,674,5,88,2282,210,210,17187,5,10,512,5,18,674,5,88,2282
8699,3520,9999, ,JACKSON MI MSA. . . . . . . . . .,296,296,11939,7,14,764,7,24,1146,0,0,0,261,261,10484,7,14,764,7,24,1146,0,0,0
8699,3560,9999, ,JACKSON MS MSA. . . . . . . . . .,1689,1689,103575,87,174,6712,38,144,4393,64,542,10456,1669,1669,102971,87,174,6712,38,144,4393,64,542,10456
8699,3580,9999, ,JACKSON TN MSA. . . . . . . . . .,511,511,26431,3,6,132,3,12,197,27,276,6600,511,511,26431,3,6,132,3,12,197,27,276,6600
8699,3600,9999, ,JACKSONVILLE FL MSA . . . . . . .,8275,8275,472800,108,216,7013,114,444,13607,348,4569,119366,8268,8268,472509,108,216,7013,114,444,13607,346,4559,119121
8699,3605,9999, ,JACKSONVILLE NC MSA . . . . . . .,1161,1161,43952,0,0,0,6,24,960,11,88,1430,1159,1159,43842,0,0,0,6,24,960,11,88,1430
8699,3620,9999, ,JANESVILLE-BELOIT WI MSA. . . . .,233,233,12928,12,24,811,3,12,480,4,110,3153,205,205,11944,12,24,811,3,12,480,4,110,3153
8699,3660,9999, ,JOHNSON CITY-KINGSPORT-,826,826,42712,17,34,790,13,47,1281,20,238,5463,797,797,41554,17,34,790,13,47,1281,20,238,5463
8699,3680,9999, ,JOHNSTOWN PA MSA. . . . . . . . .,432,432,24543,1,2,40,0,0,0,2,16,550,367,367,21948,1,2,40,0,0,0,2,16,550
8699,3710,9999, ,JOPLIN MO MSA . . . . . . . . . .,255,255,16061,40,80,2891,7,28,541,5,42,715,255,255,16061,40,80,2891,7,28,541,5,42,715
8699,3720,9999, ,KALAMAZOO MI MSA. . . . . . . . .,581,581,44210,14,28,1009,6,21,1329,51,1066,20819,572,572,43710,14,28,1009,6,21,1329,51,1066,20819
