Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
2010,01,047,3,6,Dallas County                 ,0,0,0,0,0,0,0,0,0,2,36,2900000,0,0,0,0,0,0,0,0,0,2,36,2900000
2010,01,049,3,6,DeKalb County                 ,32,32,4228553,0,0,0,0,0,0,0,0,0,28,28,3980220,0,0,0,0,0,0,0,0,0
2010,01,051,3,6,Elmore County                 ,86,86,14536563,0,0,0,0,0,0,8,42,1027598,47,47,11710415,0,0,0,0,0,0,0,0,0
2010,01,053,3,6,Escambia County               ,7,7,459440,0,0,0,0,0,0,0,0,0,7,7,459440,0,0,0,0,0,0,0,0,0
2010,01,055,3,6,Etowah County                 ,105,105,12407515,0,0,0,0,0,0,0,0,0,79,79,9333744,0,0,0,0,0,0,0,0,0
2010,01,057,3,6,Fayette County                ,3,3,220000,0,0,0,0,0,0,0,0,0,3,3,220000,0,0,0,0,0,0,0,0,0
2010,01,059,3,6,Franklin County               ,9,9,1384000,0,0,0,1,3,93750,0,0,0,3,3,700000,0,0,0,0,0,0,0,0,0
2010,01,061,3,6,Geneva County                 ,18,18,2639204,0,0,0,0,0,0,0,0,0,14,14,2039204,0,0,0,0,0,0,0,0,0
2010,01,063,3,6,Greene County                 ,3,3,313000,0,0,0,0,0,0,0,0,0,3,3,313000,0,0,0,0,0,0,0,0,0
2010,01,065,3,6,Hale County                   ,22,22,2419100,0,0,0,0,0,0,0,0,0,16,16,2179100,0,0,0,0,0,0,0,0,0
2010,01,067,3,6,Henry County                  ,42,42,5714165,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2010,01,069,3,6,Houston County                ,211,211,41213808,14,28,2135280,4,12,1093353,2,10,605853,189,189,37310464,14,28,2135280,3,9,685353,1,5,152520
2010,01,071,3,6,Jackson County                ,18,18,4193500,0,0,0,0,0,0,0,0,0,18,18,4193500,0,0,0,0,0,0,0,0,0
2010,01,073,3,6,Jefferson County              ,926,926,175952855,0,0,0,3,11,1271006,5,340,34719343,785,785,146125013,0,0,0,3,11,1271006,5,340,34719343
2010,01,075,3,6,Lamar County                  ,1,1,215000,0,0,0,0,0,0,0,0,0,1,1,215000,0,0,0,0,0,0,0,0,0
2010,01,077,3,6,Lauderdale County             ,72,72,8590256,8,16,600000,2,8,414284,6,48,2485710,72,72,8590256,8,16,600000,2,8,414284,6,48,2485710
2010,01,079,3,6,Lawrence County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,01,081,3,6,Lee County                    ,623,623,123005674,0,0,0,0,0,0,23,348,27609551,623,623,123005674,0,0,0,0,0,0,23,348,27609551
2010,01,083,3,6,Limestone County              ,138,138,25327656,0,0,0,0,0,0,0,0,0,130,130,24358201,0,0,0,0,0,0,0,0,0
2010,01,085,3,6,Lowndes County                ,3,3,357000,0,0,0,0,0,0,0,0,0,3,3,357000,0,0,0,0,0,0,0,0,0
2010,01,087,3,6,Macon County                  ,5,5,958401,0,0,0,0,0,0,0,0,0,4,4,864091,0,0,0,0,0,0,0,0,0
2010,01,089,3,6,Madison County                ,2137,2137,271100582,0,0,0,0,0,0,0,0,0,2136,2136,270974267,0,0,0,0,0,0,0,0,0
2010,01,091,3,6,Marengo County                ,32,32,3225000,0,0,0,0,0,0,0,0,0,32,32,3225000,0,0,0,0,0,0,0,0,0
2010,01,093,3,6,Marion County                 ,5,5,560000,1,2,100000,0,0,0,0,0,0,5,5,560000,1,2,100000,0,0,0,0,0,0
2010,01,095,3,6,Marshall County               ,51,51,7453875,1,2,85000,0,0,0,0,0,0,37,37,5647000,1,2,85000,0,0,0,0,0,0
2010,01,097,3,6,Mobile County                 ,895,895,113373747,0,0,0,1,3,225000,11,128,12242000,873,873,110050159,0,0,0,1,3,225000,11,128,12242000
2010,01,099,3,6,Monroe County                 ,1,1,254938,0,0,0,0,0,0,0,0,0,1,1,254938,0,0,0,0,0,0,0,0,0
2010,01,101,3,6,Montgomery County             ,248,248,37560159,0,0,0,0,0,0,18,423,20668638,209,209,27772630,0,0,0,0,0,0,18,423,20668638
2010,01,103,3,6,Morgan County                 ,145,145,23747677,10,20,2627140,0,0,0,0,0,0,145,145,23747677,10,20,2627140,0,0,0,0,0,0
2010,01,105,3,6,Perry County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,01,107,3,6,Pickens County                ,4,4,332667,0,0,0,0,0,0,0,0,0,2,2,150000,0,0,0,0,0,0,0,0,0
2010,01,109,3,6,Pike County                   ,56,56,5070000,0,0,0,0,0,0,2,32,2400000,56,56,5070000,0,0,0,0,0,0,2,32,2400000
2010,01,111,3,6,Randolph County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,01,113,3,6,Russell County                ,534,534,95847379,2,4,271627,0,0,0,19,396,24626160,534,534,95847379,2,4,271627,0,0,0,19,396,24626160
2010,01,115,3,6,St. Clair County              ,111,111,12936796,0,0,0,0,0,0,0,0,0,111,111,12936796,0,0,0,0,0,0,0,0,0
2010,01,117,3,6,Shelby County                 ,471,471,77329060,1,2,1050000,0,0,0,0,0,0,471,471,77329060,1,2,1050000,0,0,0,0,0,0
2010,01,119,3,6,Sumter County                 ,3,3,1100000,1,2,100000,0,0,0,0,0,0,3,3,1100000,1,2,100000,0,0,0,0,0,0
2010,01,121,3,6,Talladega County              ,29,29,4035490,0,0,0,8,24,1200000,8,63,4970366,13,13,1830185,0,0,0,0,0,0,8,63,4970366
2010,01,123,3,6,Tallapoosa County             ,9,9,1857085,0,0,0,0,0,0,0,0,0,9,9,1857085,0,0,0,0,0,0,0,0,0
2010,01,125,3,6,Tuscaloosa County             ,327,327,62708766,12,24,3194660,0,0,0,14,247,20508124,327,327,62708766,12,24,3194660,0,0,0,14,247,20508124
2010,01,127,3,6,Walker County                 ,15,15,2944102,0,0,0,0,0,0,0,0,0,12,12,2333000,0,0,0,0,0,0,0,0,0
2010,01,129,3,6,Washington County             ,1,1,110000,0,0,0,0,0,0,0,0,0,1,1,110000,0,0,0,0,0,0,0,0,0
2010,01,131,3,6,Wilcox County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,01,133,3,6,Winston County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,02,000,4,9,Alaska Balance of State       ,64,64,15509865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,02,016,4,9,Aleutians West Census Area    ,2,2,196236,3,6,1000000,0,0,0,0,0,0,0,0,0,3,6,1000000,0,0,0,0,0,0
2010,02,020,4,9,Anchorage Borough             ,381,381,103209945,3,6,1180593,5,19,3361584,7,74,8822113,357,357,95749171,0,0,0,4,15,2779624,6,53,6655590
2010,02,050,4,9,Bethel Census Area            ,8,8,1825000,1,2,320000,0,0,0,0,0,0,8,8,1825000,1,2,320000,0,0,0,0,0,0
2010,02,060,4,9,Bristol Bay Borough           ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
2010,02,090,4,9,Fairbanks North Star Borough  ,42,42,8443110,0,0,0,0,0,0,0,0,0,7,7,2005638,0,0,0,0,0,0,0,0,0
2010,02,100,4,9,Haines Borough                ,6,6,1254486,0,0,0,0,0,0,0,0,0,6,6,1254486,0,0,0,0,0,0,0,0,0
2010,02,110,4,9,Juneau Borough                ,46,46,11742897,2,4,519928,1,3,616081,0,0,0,46,46,11742897,2,4,519928,1,3,616081,0,0,0
2010,02,122,4,9,Kenai Peninsula Borough       ,66,66,13478097,1,2,90000,1,4,1000000,3,17,1849309,62,62,12344765,1,2,90000,1,4,1000000,3,17,1849309
2010,02,130,4,9,Ketchikan Gateway Borough     ,15,15,3176109,1,2,269037,0,0,0,0,0,0,15,15,3176109,1,2,269037,0,0,0,0,0,0
2010,02,150,4,9,Kodiak Island Borough         ,17,17,4130349,0,0,0,0,0,0,0,0,0,17,17,4130349,0,0,0,0,0,0,0,0,0
2010,02,170,4,9,Matanuska-Susitna Borough     ,43,43,7872248,5,10,1392148,0,0,0,0,0,0,39,39,7402491,5,10,1392148,0,0,0,0,0,0
2010,02,180,4,9,Nome Census Area              ,1,1,550000,0,0,0,0,0,0,0,0,0,1,1,550000,0,0,0,0,0,0,0,0,0
2010,02,185,4,9,North Slope Borough           ,12,12,2703836,0,0,0,0,0,0,0,0,0,11,11,2479412,0,0,0,0,0,0,0,0,0
2010,02,188,4,9,Northwest Arctic Borough      ,4,4,600000,0,0,0,0,0,0,0,0,0,4,4,600000,0,0,0,0,0,0,0,0,0
2010,02,201,4,9,Prince of Wales-Outer Ketchika,2,2,438109,1,2,269037,0,0,0,0,0,0,2,2,438109,1,2,269037,0,0,0,0,0,0
2010,02,220,4,9,Sitka Borough                 ,13,13,2856936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,02,232,4,9,Skagway-Hoonah-Angoon Census A,4,4,848109,0,0,0,0,0,0,0,0,0,4,4,848109,0,0,0,0,0,0,0,0,0
2010,02,261,4,9,Valdez-Cordova Census Area    ,19,19,3748793,0,0,0,0,0,0,0,0,0,19,19,3748793,0,0,0,0,0,0,0,0,0
2010,02,280,4,9,Wrangell-Petersburg Census Are,5,5,866000,0,0,0,0,0,0,0,0,0,5,5,866000,0,0,0,0,0,0,0,0,0
2010,02,282,4,9,Yakutat Borough               ,2,2,290000,0,0,0,0,0,0,0,0,0,1,1,210000,0,0,0,0,0,0,0,0,0
2010,02,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,04,001,4,8,Apache County                 ,48,48,9303343,0,0,0,0,0,0,0,0,0,48,48,9303343,0,0,0,0,0,0,0,0,0
2010,04,003,4,8,Cochise County                ,347,347,51295360,0,0,0,0,0,0,0,0,0,345,345,50985360,0,0,0,0,0,0,0,0,0
2010,04,005,4,8,Coconino County               ,186,186,33549107,0,0,0,0,0,0,7,129,7158329,184,184,33095767,0,0,0,0,0,0,5,56,2659700
2010,04,007,4,8,Gila County                   ,70,70,14807009,0,0,0,1,3,217978,0,0,0,70,70,14807009,0,0,0,1,3,217978,0,0,0
2010,04,009,4,8,Graham County                 ,78,78,11501816,1,2,150000,0,0,0,0,0,0,70,70,10380708,0,0,0,0,0,0,0,0,0
2010,04,011,4,8,Greenlee County               ,4,4,580000,0,0,0,0,0,0,0,0,0,4,4,580000,0,0,0,0,0,0,0,0,0
2010,04,012,4,8,La Paz County                 ,16,16,2233096,0,0,0,0,0,0,0,0,0,16,16,2233096,0,0,0,0,0,0,0,0,0
2010,04,013,4,8,Maricopa County               ,5615,5615,1315804268,3,6,1333127,24,78,11372658,43,1004,129255607,5586,5586,1308273788,3,6,1333127,24,78,11372658,34,759,85439480
2010,04,015,4,8,Mohave County                 ,214,214,43861563,24,48,4693252,0,0,0,0,0,0,189,189,38492197,24,48,4693252,0,0,0,0,0,0
2010,04,017,4,8,Navajo County                 ,109,109,18106573,0,0,0,1,3,125580,4,28,1640069,109,109,18106573,0,0,0,1,3,125580,4,28,1640069
2010,04,019,4,8,Pima County                   ,1726,1726,403712596,3,6,882967,0,0,0,13,206,19552981,1711,1711,399415266,3,6,882967,0,0,0,13,206,19552981
2010,04,021,4,8,Pinal County                  ,1597,1597,206850342,0,0,0,0,0,0,0,0,0,1597,1597,206850342,0,0,0,0,0,0,0,0,0
2010,04,023,4,8,Santa Cruz County             ,53,53,13050260,0,0,0,0,0,0,0,0,0,53,53,13050260,0,0,0,0,0,0,0,0,0
2010,04,025,4,8,Yavapai County                ,237,237,51962996,1,2,198372,1,4,40000,2,96,11851220,237,237,51962996,1,2,198372,1,4,40000,2,96,11851220
2010,04,027,4,8,Yuma County                   ,455,455,59099893,0,0,0,0,0,0,0,0,0,455,455,59099893,0,0,0,0,0,0,0,0,0
2010,05,001,3,7,Arkansas County               ,17,17,2649000,0,0,0,0,0,0,0,0,0,17,17,2649000,0,0,0,0,0,0,0,0,0
2010,05,003,3,7,Ashley County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,005,3,7,Baxter County                 ,15,15,2333500,1,2,300000,0,0,0,0,0,0,13,13,1933500,1,2,300000,0,0,0,0,0,0
2010,05,007,3,7,Benton County                 ,668,668,133463861,13,26,3112144,13,46,3478200,5,29,2188600,668,668,133463861,13,26,3112144,13,46,3478200,5,29,2188600
2010,05,009,3,7,Boone County                  ,18,18,3308000,0,0,0,1,3,0,1,50,3753000,17,17,3248000,0,0,0,0,0,0,1,50,3753000
2010,05,011,3,7,Bradley County                ,1,1,11400,0,0,0,0,0,0,0,0,0,1,1,11400,0,0,0,0,0,0,0,0,0
2010,05,013,3,7,Calhoun County                ,1,1,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,015,3,7,Carroll County                ,10,10,1535810,0,0,0,0,0,0,0,0,0,10,10,1535810,0,0,0,0,0,0,0,0,0
2010,05,017,3,7,Chicot County                 ,5,5,442000,0,0,0,0,0,0,0,0,0,5,5,442000,0,0,0,0,0,0,0,0,0
2010,05,019,3,7,Clark County                  ,13,13,1974000,0,0,0,0,0,0,0,0,0,9,9,1274000,0,0,0,0,0,0,0,0,0
2010,05,021,3,7,Clay County                   ,12,12,1193916,0,0,0,0,0,0,0,0,0,11,11,1054250,0,0,0,0,0,0,0,0,0
2010,05,023,3,7,Cleburne County               ,12,12,1401000,2,4,350000,0,0,0,0,0,0,12,12,1401000,2,4,350000,0,0,0,0,0,0
2010,05,025,3,7,Cleveland County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,027,3,7,Columbia County               ,8,8,1815117,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2010,05,029,3,7,Conway County                 ,4,4,511086,2,4,238333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,031,3,7,Craighead County              ,390,390,51029700,1,2,90000,5,18,585000,5,180,7055000,389,389,50924700,1,2,90000,4,15,585000,5,180,7055000
2010,05,033,3,7,Crawford County               ,82,82,9193280,1,2,156000,1,4,150000,2,16,800000,82,82,9193280,1,2,156000,1,4,150000,2,16,800000
2010,05,035,3,7,Crittenden County             ,42,42,7550686,0,0,0,0,0,0,0,0,0,42,42,7550686,0,0,0,0,0,0,0,0,0
2010,05,037,3,7,Cross County                  ,8,8,1263000,0,0,0,0,0,0,0,0,0,8,8,1263000,0,0,0,0,0,0,0,0,0
2010,05,039,3,7,Dallas County                 ,3,3,330000,1,2,140000,0,0,0,0,0,0,3,3,330000,1,2,140000,0,0,0,0,0,0
2010,05,041,3,7,Desha County                  ,2,2,141000,0,0,0,0,0,0,0,0,0,2,2,141000,0,0,0,0,0,0,0,0,0
2010,05,043,3,7,Drew County                   ,4,4,788000,1,2,150000,0,0,0,5,80,3375000,4,4,788000,1,2,150000,0,0,0,5,80,3375000
2010,05,045,3,7,Faulkner County               ,336,336,55910289,45,90,5765000,0,0,0,44,644,24125000,336,336,55910289,45,90,5765000,0,0,0,44,644,24125000
2010,05,047,3,7,Franklin County               ,8,8,548623,0,0,0,0,0,0,0,0,0,8,8,548623,0,0,0,0,0,0,0,0,0
2010,05,049,3,7,Fulton County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,051,3,7,Garland County                ,38,38,4174629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,053,3,7,Grant County                  ,6,6,659000,0,0,0,0,0,0,1,33,750000,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,055,3,7,Greene County                 ,114,114,10550000,10,20,798000,9,34,1310000,0,0,0,114,114,10550000,10,20,798000,9,34,1310000,0,0,0
2010,05,057,3,7,Hempstead County              ,5,5,608650,0,0,0,0,0,0,0,0,0,5,5,608650,0,0,0,0,0,0,0,0,0
2010,05,059,3,7,Hot Spring County             ,2,2,119000,0,0,0,0,0,0,0,0,0,2,2,119000,0,0,0,0,0,0,0,0,0
2010,05,061,3,7,Howard County                 ,13,13,862000,0,0,0,0,0,0,0,0,0,13,13,862000,0,0,0,0,0,0,0,0,0
2010,05,063,3,7,Independence County           ,11,11,1210000,3,6,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,065,3,7,Izard County                  ,2,2,381334,0,0,0,0,0,0,0,0,0,1,1,258000,0,0,0,0,0,0,0,0,0
2010,05,067,3,7,Jackson County                ,6,6,869000,0,0,0,0,0,0,0,0,0,5,5,725000,0,0,0,0,0,0,0,0,0
2010,05,069,3,7,Jefferson County              ,44,44,4619106,5,10,565136,0,0,0,7,70,3018500,21,21,1523850,1,2,130000,0,0,0,5,58,2285000
2010,05,071,3,7,Johnson County                ,10,10,958314,0,0,0,0,0,0,0,0,0,10,10,958314,0,0,0,0,0,0,0,0,0
2010,05,073,3,7,Lafayette County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,075,3,7,Lawrence County               ,3,3,526685,0,0,0,0,0,0,1,6,130000,3,3,526685,0,0,0,0,0,0,1,6,130000
2010,05,077,3,7,Lee County                    ,27,27,2295000,0,0,0,0,0,0,0,0,0,27,27,2295000,0,0,0,0,0,0,0,0,0
2010,05,079,3,7,Lincoln County                ,2,2,155000,0,0,0,0,0,0,0,0,0,2,2,155000,0,0,0,0,0,0,0,0,0
2010,05,081,3,7,Little River County           ,3,3,195000,0,0,0,0,0,0,0,0,0,3,3,195000,0,0,0,0,0,0,0,0,0
2010,05,083,3,7,Logan County                  ,12,12,1785000,1,2,80000,0,0,0,0,0,0,12,12,1785000,1,2,80000,0,0,0,0,0,0
2010,05,085,3,7,Lonoke County                 ,269,269,24517984,4,8,457600,1,3,562590,2,32,1467760,180,180,16904045,4,8,457600,1,3,562590,2,32,1467760
2010,05,087,3,7,Madison County                ,0,0,0,0,0,0,5,20,1539610,0,0,0,0,0,0,0,0,0,5,20,1539610,0,0,0
2010,05,089,3,7,Marion County                 ,11,11,1320000,0,0,0,0,0,0,0,0,0,1,1,180000,0,0,0,0,0,0,0,0,0
2010,05,091,3,7,Miller County                 ,37,37,5591893,4,8,435000,0,0,0,0,0,0,37,37,5591893,4,8,435000,0,0,0,0,0,0
2010,05,093,3,7,Mississippi County            ,14,14,1662566,6,12,540000,1,4,200000,1,5,250000,13,13,1645900,6,12,540000,1,4,200000,1,5,250000
2010,05,095,3,7,Monroe County                 ,1,1,165000,0,0,0,0,0,0,0,0,0,1,1,165000,0,0,0,0,0,0,0,0,0
2010,05,099,3,7,Nevada County                 ,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
2010,05,101,3,7,Newton County                 ,1,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,103,3,7,Ouachita County               ,6,6,1508500,0,0,0,0,0,0,0,0,0,6,6,1508500,0,0,0,0,0,0,0,0,0
2010,05,105,3,7,Perry County                  ,1,1,170000,0,0,0,1,3,48000,0,0,0,1,1,170000,0,0,0,1,3,48000,0,0,0
2010,05,107,3,7,Phillips County               ,2,2,264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,111,3,7,Poinsett County               ,13,13,1240000,0,0,0,2,8,330000,0,0,0,13,13,1240000,0,0,0,2,8,330000,0,0,0
2010,05,113,3,7,Polk County                   ,23,23,1850000,0,0,0,0,0,0,2,14,200000,23,23,1850000,0,0,0,0,0,0,2,14,200000
2010,05,115,3,7,Pope County                   ,129,129,8220090,0,0,0,1,4,163000,0,0,0,123,123,7668519,0,0,0,1,4,163000,0,0,0
2010,05,117,3,7,Prairie County                ,3,3,526685,0,0,0,0,0,0,0,0,0,3,3,526685,0,0,0,0,0,0,0,0,0
2010,05,119,3,7,Pulaski County                ,847,847,146990940,19,38,4558139,21,84,4190000,12,314,16714332,847,847,146990940,19,38,4558139,21,84,4190000,12,314,16714332
2010,05,121,3,7,Randolph County               ,6,6,729000,0,0,0,0,0,0,0,0,0,6,6,729000,0,0,0,0,0,0,0,0,0
2010,05,123,3,7,St. Francis County            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,125,3,7,Saline County                 ,437,437,68792475,3,6,210000,0,0,0,34,408,16099500,415,415,66226162,3,6,210000,0,0,0,34,408,16099500
2010,05,127,3,7,Scott County                  ,2,2,220000,0,0,0,0,0,0,0,0,0,2,2,220000,0,0,0,0,0,0,0,0,0
2010,05,129,3,7,Searcy County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,131,3,7,Sebastian County              ,327,327,58887118,40,80,6312880,1,4,300000,7,51,5972240,326,326,58807118,40,80,6312880,1,4,300000,7,51,5972240
2010,05,133,3,7,Sevier County                 ,4,4,283000,0,0,0,0,0,0,0,0,0,3,3,180000,0,0,0,0,0,0,0,0,0
2010,05,135,3,7,Sharp County                  ,3,3,275000,0,0,0,0,0,0,0,0,0,3,3,275000,0,0,0,0,0,0,0,0,0
2010,05,137,3,7,Stone County                  ,9,9,1037775,0,0,0,0,0,0,0,0,0,9,9,1037775,0,0,0,0,0,0,0,0,0
2010,05,139,3,7,Union County                  ,3,3,201050,0,0,0,0,0,0,0,0,0,3,3,201050,0,0,0,0,0,0,0,0,0
2010,05,141,3,7,Van Buren County              ,7,7,1228931,0,0,0,0,0,0,0,0,0,7,7,1228931,0,0,0,0,0,0,0,0,0
2010,05,143,3,7,Washington County             ,409,409,105871684,4,8,985735,0,0,0,0,0,0,397,397,103639661,3,6,847605,0,0,0,0,0,0
2010,05,145,3,7,White County                  ,121,121,15116200,5,10,495000,3,12,370000,1,8,535000,118,118,14878700,4,8,420000,3,12,370000,1,8,535000
2010,05,147,3,7,Woodruff County               ,4,4,287900,0,0,0,0,0,0,0,0,0,4,4,287900,0,0,0,0,0,0,0,0,0
2010,05,149,3,7,Yell County                   ,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2010,06,001,4,9,Alameda County                ,879,879,261246593,22,44,8861613,8,29,7286206,26,775,120238117,867,867,257951599,22,44,8861613,8,29,7286206,25,759,118245602
2010,06,003,4,9,Alpine County                 ,4,4,1236638,0,0,0,0,0,0,0,0,0,4,4,1236638,0,0,0,0,0,0,0,0,0
2010,06,005,4,9,Amador County                 ,29,29,4113905,0,0,0,0,0,0,0,0,0,27,27,3834718,0,0,0,0,0,0,0,0,0
2010,06,007,4,9,Butte County                  ,157,157,29485765,0,0,0,15,58,4785790,27,297,26910376,157,157,29485765,0,0,0,15,58,4785790,27,297,26910376
2010,06,009,4,9,Calaveras County              ,45,45,13647555,0,0,0,0,0,0,0,0,0,45,45,13647555,0,0,0,0,0,0,0,0,0
2010,06,011,4,9,Colusa County                 ,19,19,5003800,0,0,0,0,0,0,0,0,0,8,8,3017800,0,0,0,0,0,0,0,0,0
2010,06,013,4,9,Contra Costa County           ,890,890,216419325,3,6,1649052,17,52,11346576,36,728,74944362,839,839,205396668,3,6,1649052,17,52,11346576,23,646,67515080
2010,06,015,4,9,Del Norte County              ,29,29,6419376,0,0,0,0,0,0,0,0,0,29,29,6419376,0,0,0,0,0,0,0,0,0
2010,06,017,4,9,El Dorado County              ,118,118,46732370,1,2,358074,0,0,0,0,0,0,118,118,46732370,1,2,358074,0,0,0,0,0,0
